SR. No,Ward No,Serial no.,Tree Name,Scientific Name,Latitude,Longitude,Girth (Inch),Height (Ft),Age (Years),Canopy (sq. mtr),Condition,Landmark,Concern Person,ownership,Remark,Display
926,1,W11709433492690-baw6S,Neem Tree,Azadirachta indica,19.31586068,76.50920313,30,17,5_10,13,Good,Ward 1,Pravin More,Private,Good,Yes
927,1,W11709433493489-baw6S,Neem Tree,Azadirachta indica,19.31583568,76.50920045,46,26,5_10,21,Good,Ward 1,Pravin More,Private,Good,Yes
928,1,W11709433495172-lPbwo,Neem Tree,Azadirachta indica,19.31691493,76.50797769,47,27,10_50,21,Good,Ward 1,Pravin More,Private,Good,Yes
929,1,W11709433496805-lPbwo,Neem Tree,Azadirachta indica,19.31702567,76.50777116,37,21,10_50,17,Good,Ward 1,Pravin More,Private,Good,Yes
930,1,W11709433496812-baw6S,Neem Tree,Azadirachta indica,19.31623435,76.5092722,57,33,5_10,26,Good,Ward 1,Pravin More,Private,Good,Yes
931,1,W11709433498227-lPbwo,Neem Tree,Azadirachta indica,19.31714717,76.50759313,62,35,10_50,28,Good,Ward 1,Pravin More,Private,Good,Yes
932,1,W11709433498789-baw6S,Neem Tree,Azadirachta indica,19.31624954,76.50919341,31,18,5_10,14,Good,Ward 1,Pravin More,Private,Good,Yes
933,1,W11709433498922-h9mUY,goolar Tree,Ficus racemosa,19.32065254,76.50654841,33,19,5_10,15,Good,Ward 1,Pravin More,Private,Good,Yes
934,1,W11709433500744-lPbwo,Neem Tree,Azadirachta indica,19.3173079,76.50725618,57,33,10_50,26,Good,Ward 1,Pravin More,Private,Good,Yes
935,1,W11709433501412-lPbwo,Neem Tree,Azadirachta indica,19.31720286,76.50712173,43,25,10_50,19,Good,Ward 1,Pravin More,Private,Good,Yes
936,1,W11709433503171-lPbwo,Neem Tree,Azadirachta indica,19.31749331,76.50731351,62,35,10_50,28,Good,Ward 1,Pravin More,Private,Good,Yes
937,1,W11709433504063-lPbwo,Neem Tree,Azadirachta indica,19.31741168,76.50721896,52,30,10_50,23,Good,Ward 1,Pravin More,Private,Good,Yes
938,1,W11709433505550-lPbwo,Neem Tree,Azadirachta indica,19.31771637,76.507397,45,26,10_50,20,Good,Ward 1,Pravin More,Private,Good,Yes
939,1,W11709433505636-baw6S,Neem Tree,Azadirachta indica,19.31600559,76.50951393,46,26,5_10,21,Good,Ward 1,Pravin More,Private,Good,Yes
940,1,W11709433506340-baw6S,Neem Tree,Azadirachta indica,19.31608817,76.50958333,62,35,5_10,28,Good,Ward 1,Pravin More,Private,Good,Yes
941,1,W11709433507113-baw6S,Neem Tree,Azadirachta indica,19.31607742,76.50955383,54,31,5_10,24,Good,Ward 1,Pravin More,Private,Good,Yes
942,1,W11709433507615-lPbwo,Neem Tree,Azadirachta indica,19.31773346,76.50812622,51,29,10_50,23,Good,Ward 1,Pravin More,Private,Good,Yes
943,1,W11709433507888-baw6S,Neem Tree,Azadirachta indica,19.31606539,76.5095545,34,19,5_10,15,Good,Ward 1,Pravin More,Private,Good,Yes
944,1,W11709433508540-lPbwo,Neem Tree,Azadirachta indica,19.31760279,76.50832705,56,32,10_50,25,Good,Ward 1,Pravin More,Private,Good,Yes
945,1,W11709433508686-baw6S,Neem Tree,Azadirachta indica,19.31606476,76.5095384,50,29,5_10,22,Good,Ward 1,Pravin More,Private,Good,Yes
946,1,W11709433509532-baw6S,Neem Tree,Azadirachta indica,19.31606919,76.50952499,66,38,5_10,30,Good,Ward 1,Pravin More,Private,Good,Yes
947,1,W11709433513266-baw6S,Neem Tree,Azadirachta indica,19.31627738,76.50973119,63,36,5_10,28,Good,Ward 1,Pravin More,Private,Good,Yes
948,1,W11709433513991-baw6S,Neem Tree,Azadirachta indica,19.31623751,76.50972851,35,20,5_10,16,Good,Ward 1,Pravin More,Private,Good,Yes
949,1,W11709433514502-lPbwo,Neem Tree,Azadirachta indica,19.31755121,76.50607869,69,39,10_50,31,Good,Ward 1,Pravin More,Private,Good,Yes
950,1,W11709433514754-baw6S,Neem Tree,Azadirachta indica,19.31622739,76.50971107,47,27,5_10,21,Good,Ward 1,Pravin More,Private,Good,Yes
951,1,W11709433515360-lPbwo,Neem Tree,Azadirachta indica,19.31766607,76.50598381,48,27,10_50,22,Good,Ward 1,Pravin More,Private,Good,Yes
952,1,W11709433516790-lPbwo,Neem Tree,Azadirachta indica,19.31729588,76.50658026,41,23,10_50,18,Good,Ward 1,Pravin More,Private,Good,Yes
953,1,W11709433520347-lPbwo,Neem Tree,Azadirachta indica,19.31654885,76.5074265,38,22,10_50,17,Good,Ward 1,Pravin More,Private,Good,Yes
954,1,W11709433522492-baw6S,Neem Tree,Azadirachta indica,19.31637072,76.50982071,60,34,5_10,27,Good,Ward 1,Pravin More,Private,Good,Yes
955,1,W11709433523643-baw6S,Neem Tree,Azadirachta indica,19.31644856,76.50988039,33,19,5_10,15,Good,Ward 1,Pravin More,Private,Good,Yes
956,1,W11709433524556-baw6S,Neem Tree,Azadirachta indica,19.31642451,76.50986161,58,33,5_10,26,Good,Ward 1,Pravin More,Private,Good,Yes
957,1,W11709433525334-baw6S,Neem Tree,Azadirachta indica,19.31641818,76.50986161,31,18,5_10,14,Good,Ward 1,Pravin More,Private,Good,Yes
958,1,W11709433526107-baw6S,Neem Tree,Azadirachta indica,19.31640932,76.50985558,43,25,5_10,19,Good,Ward 1,Pravin More,Private,Good,Yes
959,1,W11709433526737-baw6S,Neem Tree,Azadirachta indica,19.31640489,76.50984619,68,39,5_10,30,Good,Ward 1,Pravin More,Private,Good,Yes
960,1,W11709433527292-baw6S,Neem Tree,Azadirachta indica,19.31639477,76.50984015,40,23,5_10,18,Good,Ward 1,Pravin More,Private,Good,Yes
961,1,W11709433528036-baw6S,Neem Tree,Azadirachta indica,19.31638527,76.50983345,34,19,5_10,15,Good,Ward 1,Pravin More,Private,Good,Yes
962,1,W11709433530499-baw6S,Neem Tree,Azadirachta indica,19.31661941,76.50986295,65,37,5_10,29,Good,Ward 1,Pravin More,Private,Good,Yes
963,1,W11709433541541-baw6S,Neem Tree,Azadirachta indica,19.31708357,76.51043963,32,18,5_10,14,Good,Ward 1,Pravin More,Private,Good,Yes
964,1,W11709433542495-baw6S,Neem Tree,Azadirachta indica,19.31696334,76.51017912,53,30,5_10,24,Good,Ward 1,Pravin More,Private,Good,Yes
965,1,W11709433542728-lPbwo,Neem Tree,Azadirachta indica,19.31578379,76.5087552,37,21,10_50,17,Good,Ward 1,Pravin More,Private,Good,Yes
966,1,W11709433543496-lPbwo,Neem Tree,Azadirachta indica,19.31590213,76.50858387,69,39,10_50,31,Good,Ward 1,Pravin More,Private,Good,Yes
967,1,W11709433544288-baw6S,Neem Tree,Azadirachta indica,19.31709433,76.50968861,50,29,5_10,22,Good,Ward 1,Pravin More,Private,Good,Yes
968,1,W11709433545404-lPbwo,Neem Tree,Azadirachta indica,19.31596857,76.50843468,67,38,10_50,30,Good,Ward 1,Pravin More,Private,Good,Yes
969,1,W11709433547614-baw6S,Neem Tree,Azadirachta indica,19.31713356,76.50952198,54,31,5_10,24,Good,Ward 1,Pravin More,Private,Good,Yes
970,1,W11709433548880-lPbwo,Neem Tree,Azadirachta indica,19.31611127,76.50825597,53,30,10_50,24,Good,Ward 1,Pravin More,Private,Good,Yes
971,1,W11709433549330-baw6S,Neem Tree,Azadirachta indica,19.31735473,76.50948945,38,22,5_10,17,Good,Ward 1,Pravin More,Private,Good,Yes
972,1,W11709433551975-baw6S,Neem Tree,Azadirachta indica,19.31724778,76.50918502,34,19,5_10,15,Good,Ward 1,Pravin More,Private,Good,Yes
973,1,W11709433552940-baw6S,Neem Tree,Azadirachta indica,19.317225,76.50919441,66,38,5_10,30,Good,Ward 1,Pravin More,Private,Good,Yes
974,1,W11709433556717-lPbwo,Neem Tree,Azadirachta indica,19.31545663,76.50816008,35,20,10_50,16,Good,Ward 1,Pravin More,Private,Good,Yes
975,1,W11709433557543-lPbwo,Neem Tree,Azadirachta indica,19.31536076,76.5081175,41,23,10_50,18,Good,Ward 1,Pravin More,Private,Good,Yes
976,1,W11709433558303-lPbwo,Neem Tree,Azadirachta indica,19.31533292,76.50813997,68,39,10_50,30,Good,Ward 1,Pravin More,Private,Good,Yes
977,1,W11709433559145-lPbwo,Neem Tree,Azadirachta indica,19.31553067,76.50796764,51,29,10_50,23,Good,Ward 1,Pravin More,Private,Good,Yes
978,1,W11709433560739-lPbwo,Neem Tree,Azadirachta indica,19.31569267,76.50762297,35,20,10_50,16,Good,Ward 1,Pravin More,Private,Good,Yes
979,1,W11709433563008-lPbwo,Neem Tree,Azadirachta indica,19.31588251,76.50728367,69,39,10_50,31,Good,Ward 1,Pravin More,Private,Good,Yes
980,1,W11709433564018-lPbwo,Neem Tree,Azadirachta indica,19.31595433,76.50733598,69,39,10_50,31,Good,Ward 1,Pravin More,Private,Good,Yes
981,1,W11709433565661-lPbwo,Neem Tree,Azadirachta indica,19.31606001,76.50699332,46,26,10_50,21,Good,Ward 1,Pravin More,Private,Good,Yes
982,1,W11709433567347-lPbwo,Neem Tree,Azadirachta indica,19.31636218,76.50643375,44,25,10_50,20,Good,Ward 1,Pravin More,Private,Good,Yes
983,1,W11709433568212-lPbwo,Neem Tree,Azadirachta indica,19.31641597,76.50650047,51,29,10_50,23,Good,Ward 1,Pravin More,Private,Good,Yes
984,1,W11709433576436-lPbwo,Neem Tree,Azadirachta indica,19.31601635,76.50717404,48,27,10_50,22,Good,Ward 1,Pravin More,Private,Good,Yes
985,1,W11709433583167-lPbwo,Neem Tree,Azadirachta indica,19.31578379,76.50744159,31,18,10_50,14,Good,Ward 1,Pravin More,Private,Good,Yes
986,1,W11709433584281-lPbwo,Neem Tree,Azadirachta indica,19.31580341,76.50752205,65,37,10_50,29,Good,Ward 1,Pravin More,Private,Good,Yes
987,1,W11709433639863-h9mUY,goolar Tree,Ficus racemosa,19.32056268,76.50607735,39,22,5_10,17,Good,Ward 1,Pravin More,Private,Good,Yes
988,1,W11709433677412-MZ1ci,Gum Arabic Tree,Vachellia nilotica,19.32022351,76.50611255,42,24,5_10,19,Good,Ward 1,Pravin More,Private,Good,Yes
989,1,W11709433685097-h9mUY,Indian Jujube Tree,Ziziphus mauritiana,19.32107081,76.50522608,35,20,5_10,16,Good,Ward 1,Pravin More,Private,Good,Yes
990,1,W11709433686563-MZ1ci,Gum Arabic Tree,Vachellia nilotica,19.32059558,76.50549162,44,25,5_10,20,Good,Ward 1,Pravin More,Private,Good,Yes
991,1,W11709433688319-MZ1ci,Gum Arabic Tree,Vachellia nilotica,19.32054813,76.50552448,31,18,5_10,14,Good,Ward 1,Pravin More,Private,Good,Yes
992,1,W11709433688363-h9mUY,Indian Jujube Tree,Ziziphus mauritiana,19.32094868,76.50547955,38,22,5_10,17,Good,Ward 1,Pravin More,Private,Good,Yes
993,1,W11709433694448-h9mUY,Indian Jujube Tree,Ziziphus mauritiana,19.3209895,76.50559288,67,38,5_10,30,Good,Ward 1,Pravin More,Private,Good,Yes
994,1,W11709433695245-h9mUY,Indian Jujube Tree,Ziziphus mauritiana,19.32094868,76.5056207,70,40,5_10,31,Good,Ward 1,Pravin More,Private,Good,Yes
995,1,W11709433700821-h9mUY,Indian Jujube Tree,Ziziphus mauritiana,19.32092495,76.50568843,69,39,5_10,31,Good,Ward 1,Pravin More,Private,Good,Yes
996,1,W11709433706558-h9mUY,Indian Jujube Tree,Ziziphus mauritiana,19.32093887,76.5057357,40,23,5_10,18,Good,Ward 1,Pravin More,Private,Good,Yes
997,1,W11709433707354-h9mUY,Indian Jujube Tree,Ziziphus mauritiana,19.32085566,76.50574576,58,33,5_10,26,Good,Ward 1,Pravin More,Private,Good,Yes
998,1,W11709433709164-h9mUY,Indian Jujube Tree,Ziziphus mauritiana,19.32086958,76.50585573,62,35,5_10,28,Good,Ward 1,Pravin More,Private,Good,Yes
999,1,W11709433713493-h9mUY,Indian Jujube Tree,Ziziphus mauritiana,19.32078479,76.50595095,48,27,5_10,22,Good,Ward 1,Pravin More,Private,Good,Yes
1000,1,W11709433713823-MZ1ci,Sag Tree,Tectona grandis,19.31993875,76.5058393,42,24,5_10,19,Good,Ward 1,Pravin More,Private,Good,Yes
1001,1,W11709433714213-MZ1ci,Sag Tree,Tectona grandis,19.31994603,76.50571324,41,23,5_10,18,Good,Ward 1,Pravin More,Private,Good,Yes
1002,1,W11709433714474-h9mUY,Indian Jujube Tree,Ziziphus mauritiana,19.32079143,76.50598951,41,23,5_10,18,Good,Ward 1,Pravin More,Private,Good,Yes
1003,1,W11709433715074-MZ1ci,Sag Tree,Tectona grandis,19.31988591,76.50576588,63,36,5_10,28,Good,Ward 1,Pravin More,Private,Good,Yes
1004,1,W11709433715825-MZ1ci,Sag Tree,Tectona grandis,19.31994476,76.5057528,33,19,5_10,15,Good,Ward 1,Pravin More,Private,Good,Yes
1005,1,W11709433716399-MZ1ci,Sag Tree,Tectona grandis,19.31997229,76.50566496,40,23,5_10,18,Good,Ward 1,Pravin More,Private,Good,Yes
1006,1,W11709433717731-MZ1ci,Sag Tree,Tectona grandis,19.32002955,76.50549967,57,33,5_10,26,Good,Ward 1,Pravin More,Private,Good,Yes
1007,1,W11709433718064-MZ1ci,Sag Tree,Tectona grandis,19.32005044,76.50544133,60,34,5_10,27,Good,Ward 1,Pravin More,Private,Good,Yes
1008,1,W11709433718370-h9mUY,Indian Jujube Tree,Ziziphus mauritiana,19.32075125,76.50601231,69,39,5_10,31,Good,Ward 1,Pravin More,Private,Good,Yes
1009,1,W11709433718446-MZ1ci,Sag Tree,Tectona grandis,19.3200748,76.50545139,43,25,5_10,19,Good,Ward 1,Pravin More,Private,Good,Yes
1010,1,W11709433719100-MZ1ci,Sag Tree,Tectona grandis,19.32006341,76.50548927,39,22,5_10,17,Good,Ward 1,Pravin More,Private,Good,Yes
1011,1,W11709433722181-MZ1ci,Sag Tree,Tectona grandis,19.31998558,76.50536489,55,31,5_10,25,Good,Ward 1,Pravin More,Private,Good,Yes
1012,1,W11709433726965-MZ1ci,Sag Tree,Tectona grandis,19.3198201,76.5061491,61,35,5_10,27,Good,Ward 1,Pravin More,Private,Good,Yes
1013,1,W11709433729503-MZ1ci,Sag Tree,Tectona grandis,19.31973657,76.50634255,39,22,5_10,17,Good,Ward 1,Pravin More,Private,Good,Yes
1014,1,W11709433729805-MZ1ci,Sag Tree,Tectona grandis,19.31970936,76.50641363,67,38,5_10,30,Good,Ward 1,Pravin More,Private,Good,Yes
1015,1,W11709433737467-h9mUY,Indian Jujube Tree,Ziziphus mauritiana,19.32082149,76.50604483,52,30,5_10,23,Good,Ward 1,Pravin More,Private,Good,Yes
1016,1,W11709433746572-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.31974986,76.5063962,62,35,5_10,28,Good,Ward 1,Pravin More,Private,Good,Yes
1017,1,W11709433748478-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.31984921,76.50609009,69,39,5_10,31,Good,Ward 1,Pravin More,Private,Good,Yes
1018,1,W11709433749761-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.31990173,76.50596436,31,18,5_10,14,Good,Ward 1,Pravin More,Private,Good,Yes
1019,1,W11709433750314-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.31990964,76.50587551,38,22,5_10,17,Good,Ward 1,Pravin More,Private,Good,Yes
1020,1,W11709433754327-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.32007701,76.50524151,30,17,5_10,13,Good,Ward 1,Pravin More,Private,Good,Yes
1021,1,W11709433779204-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.32075631,76.50601029,50,29,5_10,22,Good,Ward 1,Pravin More,Private,Good,Yes
1022,1,W11709433779937-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.32086737,76.505845,43,25,5_10,19,Good,Ward 1,Pravin More,Private,Good,Yes
1023,1,W11709433783571-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.32084016,76.50574408,38,22,5_10,17,Good,Ward 1,Pravin More,Private,Good,Yes
1024,1,W11709433784299-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.3209452,76.50571592,63,36,5_10,28,Good,Ward 1,Pravin More,Private,Good,Yes
1025,1,W11709433796680-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.32100342,76.50523312,53,30,5_10,24,Good,Ward 1,Pravin More,Private,Good,Yes
1026,1,W11709433837060-lPbwo,Neem Tree,Azadirachta indica,19.31700447,76.50448546,31,18,10_50,14,Good,Ward 1,Pravin More,Private,Good,Yes
1027,1,W11709433837918-lPbwo,Neem Tree,Azadirachta indica,19.31705193,76.50452569,46,26,10_50,21,Good,Ward 1,Pravin More,Private,Good,Yes
1028,1,W11709433844039-lPbwo,Neem Tree,Azadirachta indica,19.31688108,76.50486365,48,27,10_50,22,Good,Ward 1,Pravin More,Private,Good,Yes
1029,1,W11709433844888-lPbwo,Neem Tree,Azadirachta indica,19.31701776,76.50407039,65,37,10_50,29,Good,Ward 1,Pravin More,Private,Good,Yes
1030,1,W11709434000264-baw6S,Neem Tree,Azadirachta indica,19.31488963,76.50709692,43,25,10_50,19,Good,Ward 1,Pravin More,Private,Good,Yes
1031,1,W11709434002082-baw6S,Neem Tree,Azadirachta indica,19.3148292,76.50704093,37,21,10_50,17,Good,Ward 1,Pravin More,Private,Good,Yes
1032,1,W11709434008392-lPbwo,Hiwar Tree,Acacia leucophloea,19.31647861,76.50537729,70,40,5_10,31,Good,Ward 1,Pravin More,Private,Good,Yes
1033,1,W11709434009248-lPbwo,Hiwar Tree,Acacia leucophloea,19.31623182,76.50524855,40,23,5_10,18,Good,Ward 1,Pravin More,Private,Good,Yes
1034,1,W11709434009990-baw6S,Neem Tree,Azadirachta indica,19.31508992,76.50720455,43,25,10_50,19,Good,Ward 1,Pravin More,Private,Good,Yes
1035,1,W11709434010850-lPbwo,Hiwar Tree,Acacia leucophloea,19.31629542,76.50503162,54,31,5_10,24,Good,Ward 1,Pravin More,Private,Good,Yes
1036,1,W11709434013907-lPbwo,Hiwar Tree,Acacia leucophloea,19.31671845,76.50531359,42,24,5_10,19,Good,Ward 1,Pravin More,Private,Good,Yes
1037,1,W11709434014608-baw6S,Neem Tree,Azadirachta indica,19.31516554,76.50729038,50,29,10_50,22,Good,Ward 1,Pravin More,Private,Good,Yes
1038,1,W11709434016304-lPbwo,Hiwar Tree,Acacia leucophloea,19.31673427,76.50548659,38,22,5_10,17,Good,Ward 1,Pravin More,Private,Good,Yes
1039,1,W11709434016337-baw6S,Neem Tree,Azadirachta indica,19.31535317,76.50740806,50,29,10_50,22,Good,Ward 1,Pravin More,Private,Good,Yes
1040,1,W11709434017266-lPbwo,Hiwar Tree,Acacia leucophloea,19.31662036,76.50543094,59,34,5_10,26,Good,Ward 1,Pravin More,Private,Good,Yes
1041,1,W11709434019446-lPbwo,Hiwar Tree,Acacia leucophloea,19.31685671,76.50491729,32,18,5_10,14,Good,Ward 1,Pravin More,Private,Good,Yes
1042,1,W11709434019515-baw6S,Neem Tree,Azadirachta indica,19.31556136,76.50759615,43,25,10_50,19,Good,Ward 1,Pravin More,Private,Good,Yes
1043,1,W11709434020636-lPbwo,Hiwar Tree,Acacia leucophloea,19.31681748,76.50502123,51,29,5_10,23,Good,Ward 1,Pravin More,Private,Good,Yes
1044,1,W11709434025270-lPbwo,Hiwar Tree,Acacia leucophloea,19.31692474,76.5047349,43,25,5_10,19,Good,Ward 1,Pravin More,Private,Good,Yes
1045,1,W11709434026245-lPbwo,Hiwar Tree,Acacia leucophloea,19.31690354,76.50478117,50,29,5_10,22,Good,Ward 1,Pravin More,Private,Good,Yes
1046,1,W11709434026383-baw6S,Neem Tree,Azadirachta indica,19.31470422,76.50683239,54,31,10_50,24,Good,Ward 1,Pravin More,Private,Good,Yes
1047,1,W11709434030217-baw6S,Neem Tree,Azadirachta indica,19.31496715,76.50644984,64,37,10_50,29,Good,Ward 1,Pravin More,Private,Good,Yes
1048,1,W11709434033512-baw6S,Neem Tree,Azadirachta indica,19.31515415,76.50670297,47,27,10_50,21,Good,Ward 1,Pravin More,Private,Good,Yes
1049,1,W11709434033700-lPbwo,Hiwar Tree,Acacia leucophloea,19.31700352,76.50560025,36,21,5_10,16,Good,Ward 1,Pravin More,Private,Good,Yes
1050,1,W11709434034224-baw6S,Neem Tree,Azadirachta indica,19.31515573,76.50664162,33,19,10_50,15,Good,Ward 1,Pravin More,Private,Good,Yes
1051,1,W11709434036772-lPbwo,Hiwar Tree,Acacia leucophloea,19.31697125,76.50610853,66,38,5_10,30,Good,Ward 1,Pravin More,Private,Good,Yes
1052,1,W11709434037770-baw6S,Neem Tree,Azadirachta indica,19.31532501,76.50609948,34,19,10_50,15,Good,Ward 1,Pravin More,Private,Good,Yes
1053,1,W11709434037788-lPbwo,Hiwar Tree,Acacia leucophloea,19.31688772,76.50613703,54,31,5_10,24,Good,Ward 1,Pravin More,Private,Good,Yes
1054,1,W11709434038796-lPbwo,Hiwar Tree,Acacia leucophloea,19.31696207,76.50596134,35,20,5_10,16,Good,Ward 1,Pravin More,Private,Good,Yes
1055,1,W11709434039663-lPbwo,Hiwar Tree,Acacia leucophloea,19.31703643,76.50599185,50,29,5_10,22,Good,Ward 1,Pravin More,Private,Good,Yes
1056,1,W11709434040794-lPbwo,Hiwar Tree,Acacia leucophloea,19.31717533,76.50588859,53,30,5_10,24,Good,Ward 1,Pravin More,Private,Good,Yes
1057,1,W11709434043189-lPbwo,Hiwar Tree,Acacia leucophloea,19.31736074,76.50575146,56,32,5_10,25,Good,Ward 1,Pravin More,Private,Good,Yes
1058,1,W11709434047615-lPbwo,Hiwar Tree,Acacia leucophloea,19.31647418,76.50637474,67,38,5_10,30,Good,Ward 1,Pravin More,Private,Good,Yes
1059,1,W11709434048391-lPbwo,Hiwar Tree,Acacia leucophloea,19.31649159,76.50627919,49,28,5_10,22,Good,Ward 1,Pravin More,Private,Good,Yes
1060,1,W11709434048788-lPbwo,Hiwar Tree,Acacia leucophloea,19.31638464,76.50624096,43,25,5_10,19,Good,Ward 1,Pravin More,Private,Good,Yes
1061,1,W11709434049581-lPbwo,Hiwar Tree,Acacia leucophloea,19.31646849,76.50620442,33,19,5_10,15,Good,Ward 1,Pravin More,Private,Good,Yes
1062,1,W11709434050506-lPbwo,Hiwar Tree,Acacia leucophloea,19.31657543,76.50624365,32,18,5_10,14,Good,Ward 1,Pravin More,Private,Good,Yes
1063,1,W11709434058825-lPbwo,Hiwar Tree,Acacia leucophloea,19.31627485,76.50630198,41,23,5_10,18,Good,Ward 1,Pravin More,Private,Good,Yes
1064,1,W11709434061142-lPbwo,Hiwar Tree,Acacia leucophloea,19.31635522,76.5067422,53,30,5_10,24,Good,Ward 1,Pravin More,Private,Good,Yes
1065,1,W11709434064405-lPbwo,Hiwar Tree,Acacia leucophloea,19.31588916,76.5065578,52,30,5_10,23,Good,Ward 1,Pravin More,Private,Good,Yes
1066,1,W11709434066412-lPbwo,Hiwar Tree,Acacia leucophloea,19.31487951,76.50751971,34,19,5_10,15,Good,Ward 1,Pravin More,Private,Good,Yes
1067,1,W11709434081392-MZ1ci,Gum Arabic Tree,Vachellia nilotica,19.32108568,76.5050048,30,17,5_10,13,Good,Ward 1,Pravin More,Private,Good,Yes
1068,1,W11709434084927-lPbwo,Hiwar Tree,Acacia leucophloea,19.31497411,76.50674589,50,29,5_10,22,Good,Ward 1,Pravin More,Private,Good,Yes
1069,1,W11709434087861-MZ1ci,Gum Arabic Tree,Vachellia nilotica,19.32101006,76.50496557,56,32,5_10,25,Good,Ward 1,Pravin More,Private,Good,Yes
1070,1,W11709434088819-MZ1ci,Gum Arabic Tree,Vachellia nilotica,19.32096577,76.5049297,42,24,5_10,19,Good,Ward 1,Pravin More,Private,Good,Yes
1071,1,W11709434089717-MZ1ci,Gum Arabic Tree,Vachellia nilotica,19.32104043,76.50494948,48,27,5_10,22,Good,Ward 1,Pravin More,Private,Good,Yes
1072,1,W11709434090616-MZ1ci,Gum Arabic Tree,Vachellia nilotica,19.3210398,76.504982,50,29,5_10,22,Good,Ward 1,Pravin More,Private,Good,Yes
1073,1,W11709434091724-MZ1ci,Gum Arabic Tree,Vachellia nilotica,19.32097874,76.50489651,30,17,5_10,13,Good,Ward 1,Pravin More,Private,Good,Yes
1074,1,W11709434092066-MZ1ci,Gum Arabic Tree,Vachellia nilotica,19.32099867,76.50491863,61,35,5_10,27,Good,Ward 1,Pravin More,Private,Good,Yes
1075,1,W11709434092352-baw6S,Neem Tree,Azadirachta indica,19.31469378,76.50500312,45,26,10_50,20,Good,Ward 1,Pravin More,Private,Good,Yes
1076,1,W11709434093423-baw6S,Neem Tree,Azadirachta indica,19.31487287,76.50500916,40,23,10_50,18,Good,Ward 1,Pravin More,Private,Good,Yes
1077,1,W11709434093913-MZ1ci,Gum Arabic Tree,Vachellia nilotica,19.32091736,76.50486298,60,34,5_10,27,Good,Ward 1,Pravin More,Private,Good,Yes
1078,1,W11709434094199-baw6S,Neem Tree,Azadirachta indica,19.31491463,76.50493238,37,21,10_50,17,Good,Ward 1,Pravin More,Private,Good,Yes
1079,1,W11709434094251-MZ1ci,Gum Arabic Tree,Vachellia nilotica,19.32094963,76.50485728,55,31,5_10,25,Good,Ward 1,Pravin More,Private,Good,Yes
1080,1,W11709434094682-MZ1ci,Gum Arabic Tree,Vachellia nilotica,19.32096102,76.5048613,63,36,5_10,28,Good,Ward 1,Pravin More,Private,Good,Yes
1081,1,W11709434095759-MZ1ci,Gum Arabic Tree,Vachellia nilotica,19.32092843,76.50488611,59,34,5_10,26,Good,Ward 1,Pravin More,Private,Good,Yes
1082,1,W11709434097076-MZ1ci,Gum Arabic Tree,Vachellia nilotica,19.32083478,76.50481604,40,23,5_10,18,Good,Ward 1,Pravin More,Private,Good,Yes
1083,1,W11709434100470-MZ1ci,Gum Arabic Tree,Vachellia nilotica,19.32090185,76.50482375,62,35,5_10,28,Good,Ward 1,Pravin More,Private,Good,Yes
1084,1,W11709434102011-MZ1ci,Gum Arabic Tree,Vachellia nilotica,19.32085882,76.50491327,49,28,5_10,22,Good,Ward 1,Pravin More,Private,Good,Yes
1085,1,W11709434103185-baw6S,Neem Tree,Azadirachta indica,19.31496874,76.50470238,35,20,10_50,16,Good,Ward 1,Pravin More,Private,Good,Yes
1086,1,W11709434105091-MZ1ci,Gum Arabic Tree,Vachellia nilotica,19.32079713,76.50488913,50,29,5_10,22,Good,Ward 1,Pravin More,Private,Good,Yes
1087,1,W11709434105921-MZ1ci,Gum Arabic Tree,Vachellia nilotica,19.32074208,76.50479659,45,26,5_10,20,Good,Ward 1,Pravin More,Private,Good,Yes
1088,1,W11709434106113-baw6S,Neem Tree,Azadirachta indica,19.31514592,76.50474161,48,27,10_50,22,Good,Ward 1,Pravin More,Private,Good,Yes
1089,1,W11709434106405-MZ1ci,Gum Arabic Tree,Vachellia nilotica,19.32076644,76.50482174,45,26,5_10,20,Good,Ward 1,Pravin More,Private,Good,Yes
1090,1,W11709434106816-baw6S,Neem Tree,Azadirachta indica,19.31521268,76.50476407,31,18,10_50,14,Good,Ward 1,Pravin More,Private,Good,Yes
1091,1,W11709434107953-MZ1ci,Gum Arabic Tree,Vachellia nilotica,19.32064937,76.5047178,60,34,5_10,27,Good,Ward 1,Pravin More,Private,Good,Yes
1092,1,W11709434108439-MZ1ci,Gum Arabic Tree,Vachellia nilotica,19.3206769,76.50472384,35,20,5_10,16,Good,Ward 1,Pravin More,Private,Good,Yes
1093,1,W11709434109512-MZ1ci,Gum Arabic Tree,Vachellia nilotica,19.32072815,76.5046588,34,19,5_10,15,Good,Ward 1,Pravin More,Private,Good,Yes
