SR. No,Ward No,Serial no.,Tree Name,Scientific Name,Latitude,Longitude,Girth (Inch),Height (Ft),Age (Years),Canopy (sq. mtr),Condition,Landmark,Concern Person,ownership,Remark
177,6,W61709471943419-akK0O,Subabul Tree,Leucaena leucocephala,19.3019548,76.49617497,41,23,10_50,18,Good,Ward 6,Bhau Maharnavar,Private,Good
178,6,W61709471968217-akK0O,Coconut Tree,Cocos nucifera,19.3019798,76.49571732,58,33,10_50,26,Good,Ward 6,Bhau Maharnavar,Private,Good
179,6,W61709471975558-akK0O,Neem Tree,Azadirachta indica,19.30189436,76.49559628,69,39,10_50,31,Good,Ward 6,Bhau Maharnavar,Private,Good
180,6,W61709471976048-akK0O,Neem Tree,Azadirachta indica,19.30194024,76.49561573,55,31,10_50,25,Good,Ward 6,Bhau Maharnavar,Private,Good
181,6,W61709471976728-akK0O,Neem Tree,Azadirachta indica,19.30192695,76.49556343,39,22,10_50,17,Good,Ward 6,Bhau Maharnavar,Private,Good
182,6,W61709471978497-akK0O,Neem Tree,Azadirachta indica,19.30180797,76.49545647,41,23,10_50,18,Good,Ward 6,Bhau Maharnavar,Private,Good
183,6,W61709471979052-akK0O,Neem Tree,Azadirachta indica,19.30179184,76.49551045,49,28,10_50,22,Good,Ward 6,Bhau Maharnavar,Private,Good
184,6,W61709471979654-akK0O,Neem Tree,Azadirachta indica,19.30183614,76.49543267,37,21,10_50,17,Good,Ward 6,Bhau Maharnavar,Private,Good
185,6,W61709471980322-akK0O,Neem Tree,Azadirachta indica,19.30183835,76.49548899,66,38,10_50,30,Good,Ward 6,Bhau Maharnavar,Private,Good
186,6,W61709472002079-akK0O,Neem Tree,Azadirachta indica,19.30167982,76.49642408,50,29,10_50,22,Good,Ward 6,Bhau Maharnavar,Private,Good
187,6,W61709472004845-akK0O,Neem Tree,Azadirachta indica,19.30176684,76.49653271,59,34,10_50,26,Good,Ward 6,Bhau Maharnavar,Private,Good
188,6,W61709472005281-akK0O,Neem Tree,Azadirachta indica,19.30178962,76.49645593,66,38,10_50,30,Good,Ward 6,Bhau Maharnavar,Private,Good
189,6,W61709472005906-akK0O,Neem Tree,Azadirachta indica,19.30184563,76.49648007,46,26,10_50,21,Good,Ward 6,Bhau Maharnavar,Private,Good
190,6,W61709472006401-akK0O,Neem Tree,Azadirachta indica,19.30190417,76.49649851,30,17,10_50,13,Good,Ward 6,Bhau Maharnavar,Private,Good
191,6,W61709472008794-akK0O,Neem Tree,Azadirachta indica,19.30213959,76.4966571,56,32,10_50,25,Good,Ward 6,Bhau Maharnavar,Private,Good
192,6,W61709472009855-akK0O,Neem Tree,Azadirachta indica,19.30212694,76.49672583,69,39,10_50,31,Good,Ward 6,Bhau Maharnavar,Private,Good
193,6,W61709472010550-akK0O,Neem Tree,Azadirachta indica,19.30213232,76.49676405,47,27,10_50,21,Good,Ward 6,Bhau Maharnavar,Private,Good
194,6,W61709472011007-akK0O,Neem Tree,Azadirachta indica,19.30217155,76.49666313,67,38,10_50,30,Good,Ward 6,Bhau Maharnavar,Private,Good
195,6,W61709472011717-akK0O,Neem Tree,Azadirachta indica,19.30191524,76.49674594,58,33,10_50,26,Good,Ward 6,Bhau Maharnavar,Private,Good
196,6,W61709472078939-akK0O,Neem Tree,Azadirachta indica,19.30173994,76.49600364,65,37,10_50,29,Good,Ward 6,Bhau Maharnavar,Private,Good
197,6,W61709472079700-akK0O,Neem Tree,Azadirachta indica,19.30165609,76.49605259,54,31,10_50,24,Good,Ward 6,Bhau Maharnavar,Private,Good
198,6,W61709472251828-akK0O,Neem Tree,Azadirachta indica,19.3012096,76.49584774,39,22,10_50,17,Good,Ward 6,Bhau Maharnavar,Private,Good
199,6,W61709472252318-akK0O,Neem Tree,Azadirachta indica,19.30100139,76.49589233,65,37,10_50,29,Good,Ward 6,Bhau Maharnavar,Private,Good
200,6,W61709472252721-akK0O,Neem Tree,Azadirachta indica,19.301121,76.49572235,38,22,10_50,17,Good,Ward 6,Bhau Maharnavar,Private,Good
201,6,W61709472253293-akK0O,Neem Tree,Azadirachta indica,19.30097861,76.49562042,52,30,10_50,23,Good,Ward 6,Bhau Maharnavar,Private,Good
202,6,W61709472253945-akK0O,Neem Tree,Azadirachta indica,19.30099063,76.49569955,68,39,10_50,30,Good,Ward 6,Bhau Maharnavar,Private,Good
203,6,W61709472256723-akK0O,Neem Tree,Azadirachta indica,19.30090899,76.49572302,43,25,10_50,19,Good,Ward 6,Bhau Maharnavar,Private,Good
204,6,W61709472257490-akK0O,Neem Tree,Azadirachta indica,19.30101531,76.49565965,59,34,10_50,26,Good,Ward 6,Bhau Maharnavar,Private,Good
205,6,W61709472258029-akK0O,Neem Tree,Azadirachta indica,19.3010979,76.49566803,41,23,10_50,18,Good,Ward 6,Bhau Maharnavar,Private,Good
206,6,W61709472262328-akK0O,Neem Tree,Azadirachta indica,19.30124441,76.49523318,36,21,10_50,16,Good,Ward 6,Bhau Maharnavar,Private,Good
207,6,W61709472263142-akK0O,Neem Tree,Azadirachta indica,19.30123555,76.49515908,30,17,10_50,13,Good,Ward 6,Bhau Maharnavar,Private,Good
208,6,W61709472263739-akK0O,Neem Tree,Azadirachta indica,19.30127827,76.49515841,69,39,10_50,31,Good,Ward 6,Bhau Maharnavar,Private,Good
209,6,W61709472264312-akK0O,Neem Tree,Azadirachta indica,19.30136086,76.49518222,60,34,10_50,27,Good,Ward 6,Bhau Maharnavar,Private,Good
210,6,W61709472266438-akK0O,Neem Tree,Azadirachta indica,19.30105961,76.49529353,63,36,10_50,28,Good,Ward 6,Bhau Maharnavar,Private,Good
211,6,W61709472268313-akK0O,Neem Tree,Azadirachta indica,19.30098177,76.49528079,37,21,10_50,17,Good,Ward 6,Bhau Maharnavar,Private,Good
212,6,W61709472268912-akK0O,Neem Tree,Azadirachta indica,19.30090868,76.49536829,40,23,10_50,18,Good,Ward 6,Bhau Maharnavar,Private,Good
213,6,W61709472269454-akK0O,Neem Tree,Azadirachta indica,19.300965,76.49533812,37,21,10_50,17,Good,Ward 6,Bhau Maharnavar,Private,Good
214,6,W61709472269969-akK0O,Neem Tree,Azadirachta indica,19.30092355,76.4954092,63,36,10_50,28,Good,Ward 6,Bhau Maharnavar,Private,Good
215,6,W61709472271044-akK0O,Neem Tree,Azadirachta indica,19.30109822,76.49538774,50,29,10_50,22,Good,Ward 6,Bhau Maharnavar,Private,Good
216,6,W61709472277950-akK0O,Neem Tree,Azadirachta indica,19.3006473,76.49577431,34,19,10_50,15,Good,Ward 6,Bhau Maharnavar,Private,Good
217,6,W61709472279606-akK0O,Neem Tree,Azadirachta indica,19.30069635,76.4957837,67,38,10_50,30,Good,Ward 6,Bhau Maharnavar,Private,Good
218,6,W61709472280242-akK0O,Neem Tree,Azadirachta indica,19.30070869,76.49574313,41,23,10_50,18,Good,Ward 6,Bhau Maharnavar,Private,Good
219,6,W61709472280761-akK0O,Neem Tree,Azadirachta indica,19.30071692,76.49561439,65,37,10_50,29,Good,Ward 6,Bhau Maharnavar,Private,Good
220,6,W61709472281200-akK0O,Neem Tree,Azadirachta indica,19.30064382,76.49582528,68,39,10_50,30,Good,Ward 6,Bhau Maharnavar,Private,Good
221,6,W61709472360979-akK0O,Neem Tree,Azadirachta indica,19.3017969,76.49868619,50,29,10_50,22,Good,Ward 6,Bhau Maharnavar,Private,Good
222,6,W61709472362525-akK0O,Neem Tree,Azadirachta indica,19.30169216,76.49888299,37,21,10_50,17,Good,Ward 6,Bhau Maharnavar,Private,Good
223,6,W61709472363779-akK0O,Neem Tree,Azadirachta indica,19.30155483,76.49850648,35,20,10_50,16,Good,Ward 6,Bhau Maharnavar,Private,Good
224,6,W61709472364675-akK0O,Neem Tree,Azadirachta indica,19.30135928,76.49853364,55,31,10_50,25,Good,Ward 6,Bhau Maharnavar,Private,Good
225,6,W61709472365988-akK0O,Neem Tree,Azadirachta indica,19.30140231,76.49857085,32,18,10_50,14,Good,Ward 6,Bhau Maharnavar,Private,Good
226,6,W61709472366689-akK0O,Neem Tree,Azadirachta indica,19.30145262,76.49853967,50,29,10_50,22,Good,Ward 6,Bhau Maharnavar,Private,Good
227,6,W61709472368970-akK0O,Neem Tree,Azadirachta indica,19.30106088,76.49856649,49,28,10_50,22,Good,Ward 6,Bhau Maharnavar,Private,Good
228,6,W61709472370281-akK0O,Neem Tree,Azadirachta indica,19.30095013,76.49825502,70,40,10_50,31,Good,Ward 6,Bhau Maharnavar,Private,Good
229,6,W61709472371453-akK0O,Neem Tree,Azadirachta indica,19.30041441,76.49832509,52,30,10_50,23,Good,Ward 6,Bhau Maharnavar,Private,Good
230,6,W61709472375864-akK0O,Neem Tree,Azadirachta indica,19.3006068,76.4978195,51,29,10_50,23,Good,Ward 6,Bhau Maharnavar,Private,Good
231,6,W61709472377328-akK0O,Neem Tree,Azadirachta indica,19.30042485,76.49772026,38,22,10_50,17,Good,Ward 6,Bhau Maharnavar,Private,Good
232,6,W61709472388512-akK0O,Neem Tree,Azadirachta indica,19.30077293,76.49850246,44,25,10_50,20,Good,Ward 6,Bhau Maharnavar,Private,Good
233,6,W61709472392238-akK0O,Neem Tree,Azadirachta indica,19.30111436,76.49884209,42,24,10_50,19,Good,Ward 6,Bhau Maharnavar,Private,Good
234,6,W61709472411804-akK0O,Neem Tree,Azadirachta indica,19.30269208,76.49690922,64,37,10_50,29,Good,Ward 6,Bhau Maharnavar,Private,Good
235,6,W61709472412276-akK0O,Neem Tree,Azadirachta indica,19.30264746,76.49710067,50,29,10_50,22,Good,Ward 6,Bhau Maharnavar,Private,Good
236,6,W61709472414108-akK0O,Neem Tree,Azadirachta indica,19.30273954,76.49703294,35,20,10_50,16,Good,Ward 6,Bhau Maharnavar,Private,Good
237,6,W61709472414502-akK0O,Neem Tree,Azadirachta indica,19.30281454,76.49702389,70,40,10_50,31,Good,Ward 6,Bhau Maharnavar,Private,Good
238,6,W61709472415170-akK0O,Neem Tree,Azadirachta indica,19.30286675,76.4970497,61,35,10_50,27,Good,Ward 6,Bhau Maharnavar,Private,Good
239,6,W61709472415587-akK0O,Neem Tree,Azadirachta indica,19.30286042,76.49697326,59,34,10_50,26,Good,Ward 6,Bhau Maharnavar,Private,Good
240,6,W61709472426166-akK0O,Tamarind Tree,Tamarindus indica,19.30251361,76.49745505,70,40,10_50,31,Good,Ward 6,Bhau Maharnavar,Private,Good
241,6,W61709472426869-akK0O,Tamarind Tree,Tamarindus indica,19.30251868,76.49756201,69,39,10_50,31,Good,Ward 6,Bhau Maharnavar,Private,Good
242,6,W61709472427861-akK0O,Tamarind Tree,Tamarindus indica,19.30261202,76.49750166,46,26,10_50,21,Good,Ward 6,Bhau Maharnavar,Private,Good
243,6,W61709472434513-akK0O,Goolar tree,Ficus racemosa,19.30252057,76.49750032,33,19,10_50,15,Good,Ward 6,Bhau Maharnavar,Private,Good
244,6,W61709472435196-akK0O,Goolar tree,Ficus racemosa,19.30256646,76.49746478,60,34,10_50,27,Good,Ward 6,Bhau Maharnavar,Private,Good
245,6,W61709472435635-akK0O,Goolar tree,Ficus racemosa,19.30255665,76.4975382,69,39,10_50,31,Good,Ward 6,Bhau Maharnavar,Private,Good
246,6,W61709472444461-akK0O,Goolar tree,Ficus racemosa,19.30251994,76.49792913,69,39,10_50,31,Good,Ward 6,Bhau Maharnavar,Private,Good
247,6,W61709472445044-akK0O,Goolar tree,Ficus racemosa,19.30259114,76.49803709,65,37,10_50,29,Good,Ward 6,Bhau Maharnavar,Private,Good
248,6,W61709472445527-akK0O,Goolar tree,Ficus racemosa,19.30270474,76.49799753,43,25,10_50,19,Good,Ward 6,Bhau Maharnavar,Private,Good
249,6,W61709472446970-akK0O,Goolar tree,Ficus racemosa,19.30270347,76.49770048,66,38,10_50,30,Good,Ward 6,Bhau Maharnavar,Private,Good
250,6,W61709472447377-akK0O,Goolar tree,Ficus racemosa,19.30277119,76.49780374,45,26,10_50,20,Good,Ward 6,Bhau Maharnavar,Private,Good
251,6,W61709472447885-akK0O,Goolar tree,Ficus racemosa,19.30251583,76.49772763,43,25,10_50,19,Good,Ward 6,Bhau Maharnavar,Private,Good
252,6,W61709472460605-akK0O,Coconut Tree,Cocos nucifera,19.30262088,76.4979298,49,28,10_50,22,Good,Ward 6,Bhau Maharnavar,Private,Good
253,6,W61709472469716-akK0O,Coconut Tree,Cocos nucifera,19.30168773,76.49903286,34,19,10_50,15,Good,Ward 6,Bhau Maharnavar,Private,Good
254,6,W61709472484851-akK0O,Coconut Tree,Cocos nucifera,19.30245634,76.49877839,53,30,10_50,24,Good,Ward 6,Bhau Maharnavar,Private,Good
255,6,W61709474286045-akK0O,Coconut Tree,Cocos nucifera,19.30183171,76.49843138,35,20,10_50,16,Good,Ward 6,Bhau Maharnavar,Private,Good
256,6,W61709474287335-akK0O,Coconut Tree,Cocos nucifera,19.30186493,76.4985095,49,28,10_50,22,Good,Ward 6,Bhau Maharnavar,Private,Good
257,6,W61709474289707-akK0O,Coconut Tree,Cocos nucifera,19.30170292,76.49850681,62,35,10_50,28,Good,Ward 6,Bhau Maharnavar,Private,Good
258,6,W61709474290536-akK0O,Coconut Tree,Cocos nucifera,19.30170862,76.49856448,31,18,10_50,14,Good,Ward 6,Bhau Maharnavar,Private,Good
259,6,W61709474292401-akK0O,Coconut Tree,Cocos nucifera,19.30187284,76.49824161,51,29,10_50,23,Good,Ward 6,Bhau Maharnavar,Private,Good
260,6,W61709474304053-akK0O,Coconut Tree,Cocos nucifera,19.3030142,76.4980951,30,17,10_50,13,Good,Ward 6,Bhau Maharnavar,Private,Good
261,6,W61709474354057-akK0O,Neem Tree,Azadirachta indica,19.30264525,76.49835024,42,24,10_50,19,Good,Ward 6,Bhau Maharnavar,Private,Good
262,6,W61709474356561-akK0O,Neem Tree,Azadirachta indica,19.30240065,76.49848837,52,30,10_50,23,Good,Ward 6,Bhau Maharnavar,Private,Good
263,6,W61709474357424-akK0O,Neem Tree,Azadirachta indica,19.30241552,76.49842434,45,26,10_50,20,Good,Ward 6,Bhau Maharnavar,Private,Good
264,6,W61709474358126-akK0O,Neem Tree,Azadirachta indica,19.30245571,76.49853565,37,21,10_50,17,Good,Ward 6,Bhau Maharnavar,Private,Good
265,6,W61709474358888-akK0O,Neem Tree,Azadirachta indica,19.30254083,76.4984763,67,38,10_50,30,Good,Ward 6,Bhau Maharnavar,Private,Good
266,6,W61709474362185-akK0O,Neem Tree,Azadirachta indica,19.30252279,76.49856616,32,18,10_50,14,Good,Ward 6,Bhau Maharnavar,Private,Good
267,6,W61709474368655-akK0O,Neem Tree,Azadirachta indica,19.30221522,76.49859466,31,18,10_50,14,Good,Ward 6,Bhau Maharnavar,Private,Good
268,6,W61709474370208-akK0O,Neem Tree,Azadirachta indica,19.30206776,76.49846155,66,38,10_50,30,Good,Ward 6,Bhau Maharnavar,Private,Good
269,6,W61709474372986-akK0O,Neem Tree,Azadirachta indica,19.30211776,76.49883304,62,35,10_50,28,Good,Ward 6,Bhau Maharnavar,Private,Good
270,6,W61709474373769-akK0O,Neem Tree,Azadirachta indica,19.30215257,76.49874955,70,40,10_50,31,Good,Ward 6,Bhau Maharnavar,Private,Good
271,6,W61709474393171-akK0O,Tamarind Tree,Tamarindus indica,19.30227123,76.4989239,51,29,10_50,23,Good,Ward 6,Bhau Maharnavar,Private,Good
272,6,W61709474394361-akK0O,Tamarind Tree,Tamarindus indica,19.3024383,76.49903957,47,27,10_50,21,Good,Ward 6,Bhau Maharnavar,Private,Good
273,6,W61709474394883-akK0O,Tamarind Tree,Tamarindus indica,19.30237533,76.49892524,34,19,10_50,15,Good,Ward 6,Bhau Maharnavar,Private,Good
274,6,W61709474398314-akK0O,Tamarind Tree,Tamarindus indica,19.30260917,76.49899397,33,19,10_50,15,Good,Ward 6,Bhau Maharnavar,Private,Good
275,6,W61709474400909-akK0O,Tamarind Tree,Tamarindus indica,19.30240381,76.49923235,63,36,10_50,28,Good,Ward 6,Bhau Maharnavar,Private,Good
276,6,W61709474401267-akK0O,Tamarind Tree,Tamarindus indica,19.30233705,76.49924878,37,21,10_50,17,Good,Ward 6,Bhau Maharnavar,Private,Good
277,6,W61709474411296-akK0O,Coconut Tree,Cocos nucifera,19.30266328,76.4990161,61,35,10_50,27,Good,Ward 6,Bhau Maharnavar,Private,Good
278,6,W61709474420015-akK0O,Indian-almond Tree,Terminalia catappa,19.30260443,76.498942,33,19,10_50,15,Good,Ward 6,Bhau Maharnavar,Private,Good
279,6,W61709474432326-akK0O,Neem Tree,Azadirachta indica,19.30246457,76.49909154,38,22,10_50,17,Good,Ward 6,Bhau Maharnavar,Private,Good
280,6,W61709474433257-akK0O,Neem Tree,Azadirachta indica,19.30241362,76.49905868,51,29,10_50,23,Good,Ward 6,Bhau Maharnavar,Private,Good
281,6,W61709474433942-akK0O,Neem Tree,Azadirachta indica,19.30235951,76.49907343,45,26,10_50,20,Good,Ward 6,Bhau Maharnavar,Private,Good
282,6,W61709474434645-akK0O,Neem Tree,Azadirachta indica,19.30235223,76.49899531,37,21,10_50,17,Good,Ward 6,Bhau Maharnavar,Private,Good
283,6,W61709474436751-akK0O,Neem Tree,Azadirachta indica,19.3023342,76.49891887,41,23,10_50,18,Good,Ward 6,Bhau Maharnavar,Private,Good
284,6,W61709474442727-akK0O,Neem Tree,Azadirachta indica,19.30267499,76.49865232,53,30,10_50,24,Good,Ward 6,Bhau Maharnavar,Private,Good
285,6,W61709474466446-akK0O,Neem Tree,Azadirachta indica,19.30078115,76.49761263,43,25,10_50,19,Good,Ward 6,Bhau Maharnavar,Private,Good
286,6,W61709474466871-akK0O,Neem Tree,Azadirachta indica,19.30100962,76.49764381,52,30,10_50,23,Good,Ward 6,Bhau Maharnavar,Private,Good
287,6,W61709474467530-akK0O,Neem Tree,Azadirachta indica,19.30053434,76.49743661,32,18,10_50,14,Good,Ward 6,Bhau Maharnavar,Private,Good
288,6,W61709474467964-akK0O,Neem Tree,Azadirachta indica,19.30054067,76.49734005,49,28,10_50,22,Good,Ward 6,Bhau Maharnavar,Private,Good
