SR. No,Ward No,Serial no.,Tree Name,Scientific Name,Latitude,Longitude,Girth (Inch),Height (Ft),Age (Years),Canopy (sq. mtr),Condition,Landmark,Concern Person,ownership,Remark
176,7,W71709465907340-WEd1a,Neem Tree,Azadirachta indica,19.29968155,76.49675902,55,31,10_50,25,Good,Ward 7,Amol Londhe,Government,Good
177,7,W71709465915531-WEd1a,Karanja Tree,Milletia Pinnata,19.29962048,76.49669297,56,32,10_50,25,Good,Ward 7,Amol Londhe,Government,Good
178,7,W71709465919720-WEd1a,Karanja Tree,Milletia Pinnata,19.29952618,76.49689816,61,35,10_50,27,Good,Ward 7,Amol Londhe,Government,Good
179,7,W71709465922087-WEd1a,Karanja Tree,Milletia Pinnata,19.29968598,76.49661753,45,26,10_50,20,Good,Ward 7,Amol Londhe,Government,Good
180,7,W71709465923394-WEd1a,Karanja Tree,Milletia Pinnata,19.2995477,76.49645325,41,23,10_50,18,Good,Ward 7,Amol Londhe,Government,Good
181,7,W71709465925923-WEd1a,Karanja Tree,Milletia Pinnata,19.29971288,76.49696153,67,38,10_50,30,Good,Ward 7,Amol Londhe,Government,Good
182,7,W71709465938209-WEd1a,Indian-almond Tree,Terminalia catappa,19.29963883,76.49708558,46,26,10_50,21,Good,Ward 7,Amol Londhe,Government,Good
183,7,W71709465939106-WEd1a,Indian-almond Tree,Terminalia catappa,19.29963124,76.49722639,44,25,10_50,20,Good,Ward 7,Amol Londhe,Government,Good
184,7,W71709465941617-WEd1a,Indian-almond Tree,Terminalia catappa,19.2997942,76.49722572,63,36,10_50,28,Good,Ward 7,Amol Londhe,Government,Good
185,7,W71709465947405-WEd1a,Indian-almond Tree,Terminalia catappa,19.29945751,76.4971,52,30,10_50,23,Good,Ward 7,Amol Londhe,Government,Good
186,7,W71709465948349-WEd1a,Indian-almond Tree,Terminalia catappa,19.29953694,76.49699908,31,18,10_50,14,Good,Ward 7,Amol Londhe,Government,Good
187,7,W71709465972574-akK0O,Neem Tree,Azadirachta indica,19.29953472,76.49701316,55,31,10_50,25,Good,Ward 7,Amol Londhe,Government,Good
188,7,W71709465975806-akK0O,Neem Tree,Azadirachta indica,19.29994609,76.49722304,32,18,10_50,14,Good,Ward 7,Amol Londhe,Government,Good
189,7,W71709465982185-akK0O,Neem Tree,Azadirachta indica,19.29984451,76.49701886,37,21,10_50,17,Good,Ward 7,Amol Londhe,Government,Good
190,7,W71709465983187-akK0O,Neem Tree,Azadirachta indica,19.29991255,76.49695951,70,40,10_50,31,Good,Ward 7,Amol Londhe,Government,Good
191,7,W71709465983691-akK0O,Neem Tree,Azadirachta indica,19.29989577,76.49700444,36,21,10_50,16,Good,Ward 7,Amol Londhe,Government,Good
192,7,W71709465984242-akK0O,Neem Tree,Azadirachta indica,19.29994419,76.49700411,46,26,10_50,21,Good,Ward 7,Amol Londhe,Government,Good
193,7,W71709465987412-WEd1a,Drumstick Tree,Moringa oleifera,19.29967332,76.49731357,30,17,10_50,13,Good,Ward 7,Amol Londhe,Government,Good
194,7,W71709466008343-akK0O,Indian Jujube Tree,Ziziphus mauritiana,19.29960814,76.49719622,33,19,10_50,15,Good,Ward 7,Amol Londhe,Government,Good
195,7,W71709466016862-akK0O,Drumstick Tree,Moringa oleifera,19.2996287,76.49729278,39,22,10_50,17,Good,Ward 7,Amol Londhe,Government,Good
196,7,W71709466111349-akK0O,Neem Tree,Azadirachta indica,19.29972901,76.4969575,43,25,10_50,19,Good,Ward 7,Amol Londhe,Government,Good
197,7,W71709466113255-akK0O,Neem Tree,Azadirachta indica,19.29967554,76.49708223,52,30,10_50,23,Good,Ward 7,Amol Londhe,Government,Good
198,7,W71709466119922-akK0O,Neem Tree,Azadirachta indica,19.29962807,76.49693102,37,21,10_50,17,Good,Ward 7,Amol Londhe,Government,Good
199,7,W71709466128993-akK0O,Indian-almond Tree,Terminalia catappa,19.29958883,76.4969404,65,37,10_50,29,Good,Ward 7,Amol Londhe,Government,Good
200,7,W71709466140803-akK0O,Chafa Tree, Plumeria rubra acutifolia.,19.29966478,76.49711408,70,40,10_50,31,Good,Ward 7,Amol Londhe,Government,Good
201,7,W71709466164038-akK0O,Custard Apple Tree, Annona squamosa,19.29979515,76.49734039,38,22,5_10,17,Good,Ward 7,Amol Londhe,Government,Good
202,7,W71709466215960-akK0O,Custard Apple Tree, Annona squamosa,19.29983122,76.4970668,32,18,5_10,14,Good,Ward 7,Amol Londhe,Government,Good
203,7,W71709466289083-akK0O,Neem Tree,Azadirachta indica,19.2995863,76.4966524,53,30,10_50,24,Good,Ward 7,Amol Londhe,Government,Good
204,7,W71709466289788-akK0O,Neem Tree,Azadirachta indica,19.29966763,76.49673052,44,25,10_50,20,Good,Ward 7,Amol Londhe,Government,Good
205,7,W71709466290618-akK0O,Neem Tree,Azadirachta indica,19.29977395,76.49620481,49,28,10_50,22,Good,Ward 7,Amol Londhe,Government,Good
206,7,W71709466291187-akK0O,Neem Tree,Azadirachta indica,19.29945561,76.49611361,61,35,10_50,27,Good,Ward 7,Amol Londhe,Government,Good
207,7,W71709466291841-akK0O,Neem Tree,Azadirachta indica,19.2995632,76.49643548,38,22,10_50,17,Good,Ward 7,Amol Londhe,Government,Good
208,7,W71709466293194-akK0O,Neem Tree,Azadirachta indica,19.29944106,76.49593089,67,38,10_50,30,Good,Ward 7,Amol Londhe,Government,Good
209,7,W71709466293760-akK0O,Neem Tree,Azadirachta indica,19.29936701,76.49618033,32,18,10_50,14,Good,Ward 7,Amol Londhe,Government,Good
210,7,W71709466294431-akK0O,Neem Tree,Azadirachta indica,19.29948536,76.49616424,44,25,10_50,20,Good,Ward 7,Amol Londhe,Government,Good
211,7,W71709466295454-akK0O,Neem Tree,Azadirachta indica,19.29939074,76.49645761,35,20,10_50,16,Good,Ward 7,Amol Londhe,Government,Good
212,7,W71709466297487-akK0O,Neem Tree,Azadirachta indica,19.29930151,76.49659105,57,33,10_50,26,Good,Ward 7,Amol Londhe,Government,Good
213,7,W71709466299757-akK0O,Neem Tree,Azadirachta indica,19.29922272,76.49625946,69,39,10_50,31,Good,Ward 7,Amol Londhe,Government,Good
214,7,W71709466300452-akK0O,Neem Tree,Azadirachta indica,19.29934803,76.49574313,53,30,10_50,24,Good,Ward 7,Amol Londhe,Government,Good
215,7,W71709466300927-akK0O,Neem Tree,Azadirachta indica,19.29915057,76.49567977,32,18,10_50,14,Good,Ward 7,Amol Londhe,Government,Good
216,7,W71709466301482-akK0O,Neem Tree,Azadirachta indica,19.29949295,76.4956459,48,27,10_50,22,Good,Ward 7,Amol Londhe,Government,Good
217,7,W71709466302819-akK0O,Neem Tree,Azadirachta indica,19.29961478,76.49547424,41,23,10_50,18,Good,Ward 7,Amol Londhe,Government,Good
218,7,W71709466315827-akK0O,Indian-almond Tree,Terminalia catappa,19.29941258,76.49691191,43,25,10_50,19,Good,Ward 7,Amol Londhe,Government,Good
219,7,W71709466316954-akK0O,Indian-almond Tree,Terminalia catappa,19.2994034,76.49685256,34,19,10_50,15,Good,Ward 7,Amol Londhe,Government,Good
220,7,W71709466317293-akK0O,Indian-almond Tree,Terminalia catappa,19.29932334,76.49687167,32,18,10_50,14,Good,Ward 7,Amol Londhe,Government,Good
221,7,W71709466317637-akK0O,Indian-almond Tree,Terminalia catappa,19.29937524,76.49678919,65,37,10_50,29,Good,Ward 7,Amol Londhe,Government,Good
222,7,W71709466318692-akK0O,Indian-almond Tree,Terminalia catappa,19.29939897,76.4966524,67,38,10_50,30,Good,Ward 7,Amol Londhe,Government,Good
223,7,W71709466323603-akK0O,Indian-almond Tree,Terminalia catappa,19.29934138,76.49660613,47,27,10_50,21,Good,Ward 7,Amol Londhe,Government,Good
224,7,W71709466324674-akK0O,Indian-almond Tree,Terminalia catappa,19.29941701,76.49648074,51,29,10_50,23,Good,Ward 7,Amol Londhe,Government,Good
225,7,W71709466325013-akK0O,Indian-almond Tree,Terminalia catappa,19.29936321,76.49645224,54,31,10_50,24,Good,Ward 7,Amol Londhe,Government,Good
226,7,W71709466325687-akK0O,Indian-almond Tree,Terminalia catappa,19.29939517,76.49651829,35,20,10_50,16,Good,Ward 7,Amol Londhe,Government,Good
227,7,W71709466327199-akK0O,Indian-almond Tree,Terminalia catappa,19.29954675,76.49647705,54,31,10_50,24,Good,Ward 7,Amol Londhe,Government,Good
228,7,W71709466327801-akK0O,Indian-almond Tree,Terminalia catappa,19.29958345,76.4964623,41,23,10_50,18,Good,Ward 7,Amol Londhe,Government,Good
229,7,W71709466330068-akK0O,Indian-almond Tree,Terminalia catappa,19.29969262,76.49643011,54,31,10_50,24,Good,Ward 7,Amol Londhe,Government,Good
230,7,W71709466331899-akK0O,Indian-almond Tree,Terminalia catappa,19.29959864,76.4960717,63,36,10_50,28,Good,Ward 7,Amol Londhe,Government,Good
231,7,W71709466332266-akK0O,Indian-almond Tree,Terminalia catappa,19.29970813,76.49614379,37,21,10_50,17,Good,Ward 7,Amol Londhe,Government,Good
232,7,W71709466333051-akK0O,Indian-almond Tree,Terminalia catappa,19.29970307,76.49622258,55,31,10_50,25,Good,Ward 7,Amol Londhe,Government,Good
233,7,W71709466335724-akK0O,Indian-almond Tree,Terminalia catappa,19.29931069,76.49587993,66,38,10_50,30,Good,Ward 7,Amol Londhe,Government,Good
234,7,W71709466336082-akK0O,Indian-almond Tree,Terminalia catappa,19.29941796,76.49579544,59,34,10_50,26,Good,Ward 7,Amol Londhe,Government,Good
235,7,W71709466336621-akK0O,Indian-almond Tree,Terminalia catappa,19.29918981,76.49600901,66,38,10_50,30,Good,Ward 7,Amol Londhe,Government,Good
236,7,W71709466337320-akK0O,Indian-almond Tree,Terminalia catappa,19.29919361,76.4960992,34,19,10_50,15,Good,Ward 7,Amol Londhe,Government,Good
237,7,W71709466339012-akK0O,Indian-almond Tree,Terminalia catappa,19.29920468,76.49572,47,27,10_50,21,Good,Ward 7,Amol Londhe,Government,Good
238,7,W71709466359003-akK0O,Tamarind Tree,Tamarindus indica,19.29956289,76.49613306,50,29,10_50,22,Good,Ward 7,Amol Londhe,Government,Good
239,7,W71709466359324-akK0O,Tamarind Tree,Tamarindus indica,19.29952428,76.49620079,63,36,10_50,28,Good,Ward 7,Amol Londhe,Government,Good
240,7,W71709466360335-akK0O,Tamarind Tree,Tamarindus indica,19.29942334,76.49618771,45,26,10_50,20,Good,Ward 7,Amol Londhe,Government,Good
241,7,W71709466361744-akK0O,Tamarind Tree,Tamarindus indica,19.29941384,76.49597246,70,40,10_50,31,Good,Ward 7,Amol Londhe,Government,Good
242,7,W71709466362125-akK0O,Tamarind Tree,Tamarindus indica,19.29936796,76.49600096,57,33,10_50,26,Good,Ward 7,Amol Londhe,Government,Good
243,7,W71709466362501-akK0O,Tamarind Tree,Tamarindus indica,19.29930879,76.49608143,43,25,10_50,19,Good,Ward 7,Amol Londhe,Government,Good
244,7,W71709466365767-akK0O,Tamarind Tree,Tamarindus indica,19.29954801,76.49566166,35,20,10_50,16,Good,Ward 7,Amol Londhe,Government,Good
245,7,W71709466370168-akK0O,Tamarind Tree,Tamarindus indica,19.29977458,76.49605729,33,19,10_50,15,Good,Ward 7,Amol Londhe,Government,Good
246,7,W71709466375987-akK0O,Tamarind Tree,Tamarindus indica,19.29931227,76.49620883,64,37,10_50,29,Good,Ward 7,Amol Londhe,Government,Good
247,7,W71709466376313-akK0O,Tamarind Tree,Tamarindus indica,19.29935973,76.49621956,42,24,10_50,19,Good,Ward 7,Amol Londhe,Government,Good
248,7,W71709466377846-akK0O,Tamarind Tree,Tamarindus indica,19.29934676,76.49629198,53,30,10_50,24,Good,Ward 7,Amol Londhe,Government,Good
249,7,W71709466378348-akK0O,Tamarind Tree,Tamarindus indica,19.29921765,76.49618838,46,26,10_50,21,Good,Ward 7,Amol Londhe,Government,Good
250,7,W71709466523001-akK0O,Neem Tree,Azadirachta indica,19.30041409,76.49830095,35,20,10_50,16,Good,Ward 7,Amol Londhe,Private,Good
251,7,W71709466550682-akK0O,Neem Tree,Azadirachta indica,19.30031537,76.49830632,31,18,10_50,14,Good,Ward 7,Amol Londhe,Private,Good
252,7,W71709466570302-akK0O,Indian-almond Tree,Terminalia catappa,19.30016221,76.49847999,60,34,10_50,27,Good,Ward 7,Amol Londhe,Private,Good
253,7,W71709466582014-akK0O,Neem Tree,Azadirachta indica,19.30027138,76.4985561,44,25,10_50,20,Good,Ward 7,Amol Londhe,Private,Good
254,7,W71709466583173-akK0O,Neem Tree,Azadirachta indica,19.30026505,76.49829391,56,32,10_50,25,Good,Ward 7,Amol Londhe,Private,Good
255,7,W71709466584816-akK0O,Neem Tree,Azadirachta indica,19.30023309,76.49829023,65,37,10_50,29,Good,Ward 7,Amol Londhe,Private,Good
256,7,W71709466628382-akK0O,Neem Tree,Azadirachta indica,19.30070616,76.49845283,43,25,10_50,19,Good,Ward 7,Amol Londhe,Private,Good
257,7,W71709466630414-akK0O,Neem Tree,Azadirachta indica,19.30077166,76.49850816,40,23,10_50,18,Good,Ward 7,Amol Londhe,Private,Good
258,7,W71709466631391-akK0O,Neem Tree,Azadirachta indica,19.30081944,76.49847932,53,30,10_50,24,Good,Ward 7,Amol Londhe,Private,Good
259,7,W71709466632810-akK0O,Neem Tree,Azadirachta indica,19.30077198,76.49845686,63,36,10_50,28,Good,Ward 7,Amol Londhe,Private,Good
260,7,W71709466633463-akK0O,Neem Tree,Azadirachta indica,19.30074508,76.49852056,55,31,10_50,25,Good,Ward 7,Amol Londhe,Private,Good
261,7,W71709466796965-akK0O,Neem Tree,Azadirachta indica,19.30078653,76.49906471,59,34,10_50,26,Good,Ward 7,Amol Londhe,Private,Good
262,7,W71709466798110-akK0O,Neem Tree,Azadirachta indica,19.30073812,76.49904158,50,29,10_50,22,Good,Ward 7,Amol Londhe,Private,Good
263,7,W71709466798579-akK0O,Neem Tree,Azadirachta indica,19.30073939,76.49909254,62,35,10_50,28,Good,Ward 7,Amol Londhe,Private,Good
264,7,W71709466816532-akK0O,Indian-almond Tree,Terminalia catappa,19.30090899,76.49910394,38,22,10_50,17,Good,Ward 7,Amol Londhe,Private,Good
265,7,W71709466842262-akK0O,Neem Tree,Azadirachta indica,19.30095266,76.49878543,53,30,10_50,24,Good,Ward 7,Amol Londhe,Private,Good
266,7,W71709466842587-akK0O,Neem Tree,Azadirachta indica,19.30090361,76.49884444,55,31,10_50,25,Good,Ward 7,Amol Londhe,Private,Good
267,7,W71709466842928-akK0O,Neem Tree,Azadirachta indica,19.30097481,76.4988555,62,35,10_50,28,Good,Ward 7,Amol Londhe,Private,Good
268,7,W71709466843600-akK0O,Neem Tree,Azadirachta indica,19.30093304,76.49889238,70,40,10_50,31,Good,Ward 7,Amol Londhe,Private,Good
269,7,W71709466844155-akK0O,Neem Tree,Azadirachta indica,19.30098557,76.49889406,43,25,10_50,19,Good,Ward 7,Amol Londhe,Private,Good
270,7,W71709466844792-akK0O,Neem Tree,Azadirachta indica,19.30088748,76.49889272,41,23,10_50,18,Good,Ward 7,Amol Londhe,Private,Good
271,7,W71709474729606-akK0O,Neem Tree,Azadirachta indica,19.3005568,76.4948342,70,40,10_50,31,Good,Ward 7,Amol Londhe,Private,Good
272,7,W71709474730778-akK0O,Neem Tree,Azadirachta indica,19.3002967,76.49501324,64,37,10_50,29,Good,Ward 7,Amol Londhe,Private,Good
273,7,W71709474731213-akK0O,Neem Tree,Azadirachta indica,19.3002622,76.49478223,31,18,10_50,14,Good,Ward 7,Amol Londhe,Private,Good
274,7,W71709474732503-akK0O,Neem Tree,Azadirachta indica,19.30014955,76.49473529,50,29,10_50,22,Good,Ward 7,Amol Londhe,Private,Good
275,7,W71709474732927-akK0O,Neem Tree,Azadirachta indica,19.30004323,76.49483252,46,26,10_50,21,Good,Ward 7,Amol Londhe,Private,Good
276,7,W71709474733286-akK0O,Neem Tree,Azadirachta indica,19.30007488,76.49469875,44,25,10_50,20,Good,Ward 7,Amol Londhe,Private,Good
277,7,W71709474733676-akK0O,Neem Tree,Azadirachta indica,19.29999292,76.49490628,63,36,10_50,28,Good,Ward 7,Amol Londhe,Private,Good
278,7,W71709474734398-akK0O,Neem Tree,Azadirachta indica,19.30020778,76.49495322,34,19,10_50,15,Good,Ward 7,Amol Londhe,Private,Good
279,7,W71709474737499-akK0O,Neem Tree,Azadirachta indica,19.29967712,76.49519026,65,37,10_50,29,Good,Ward 7,Amol Londhe,Private,Good
280,7,W71709474741099-akK0O,Neem Tree,Azadirachta indica,19.29965433,76.49510544,44,25,10_50,20,Good,Ward 7,Amol Londhe,Private,Good
281,7,W71709474754167-akK0O,Subabul Tree,Leucaena leucocephala,19.30019291,76.49481542,52,30,10_50,23,Good,Ward 7,Amol Londhe,Private,Good
282,7,W71709474754821-akK0O,Subabul Tree,Leucaena leucocephala,19.30025777,76.49471283,37,21,10_50,17,Good,Ward 7,Amol Londhe,Private,Good
283,7,W71709474755570-akK0O,Subabul Tree,Leucaena leucocephala,19.30010684,76.49476279,30,17,10_50,13,Good,Ward 7,Amol Londhe,Private,Good
284,7,W71709474756594-akK0O,Subabul Tree,Leucaena leucocephala,19.30004893,76.49475407,42,24,10_50,19,Good,Ward 7,Amol Londhe,Private,Good
285,7,W71709474759171-akK0O,Subabul Tree,Leucaena leucocephala,19.29979736,76.49464142,33,19,10_50,15,Good,Ward 7,Amol Londhe,Private,Good
286,7,W71709474768357-akK0O,Subabul Tree,Leucaena leucocephala,19.30042327,76.49515003,68,39,10_50,30,Good,Ward 7,Amol Londhe,Private,Good
287,7,W71709474775858-akK0O,Indian-almond Tree,Terminalia catappa,19.30043213,76.49528582,68,39,10_50,30,Good,Ward 7,Amol Londhe,Private,Good
288,7,W71709474776543-akK0O,Indian-almond Tree,Terminalia catappa,19.30038277,76.49524692,70,40,10_50,31,Good,Ward 7,Amol Londhe,Private,Good
289,7,W71709474781131-akK0O,Indian-almond Tree,Terminalia catappa,19.29979167,76.49500016,48,27,10_50,22,Good,Ward 7,Amol Londhe,Private,Good
290,7,W71709474781811-akK0O,Indian-almond Tree,Terminalia catappa,19.29988122,76.49493143,34,19,10_50,15,Good,Ward 7,Amol Londhe,Private,Good
291,7,W71709474784849-akK0O,Indian-almond Tree,Terminalia catappa,19.29962174,76.49475876,70,40,10_50,31,Good,Ward 7,Amol Londhe,Private,Good
292,7,W71709474785856-akK0O,Indian-almond Tree,Terminalia catappa,19.29950434,76.49503402,49,28,10_50,22,Good,Ward 7,Amol Londhe,Private,Good
293,7,W71709474790509-akK0O,Indian-almond Tree,Terminalia catappa,19.29936923,76.49450965,51,29,10_50,23,Good,Ward 7,Amol Londhe,Private,Good
294,7,W71709474793052-akK0O,Indian-almond Tree,Terminalia catappa,19.29926955,76.49503369,55,31,10_50,25,Good,Ward 7,Amol Londhe,Private,Good
295,7,W71709474794243-akK0O,Indian-almond Tree,Terminalia catappa,19.29908349,76.49518389,58,33,10_50,26,Good,Ward 7,Amol Londhe,Private,Good
296,7,W71709474794877-akK0O,Indian-almond Tree,Terminalia catappa,19.29913696,76.49494484,40,23,10_50,18,Good,Ward 7,Amol Londhe,Private,Good
297,7,W71709474799118-akK0O,Indian-almond Tree,Terminalia catappa,19.29951162,76.495202,68,39,10_50,30,Good,Ward 7,Amol Londhe,Private,Good
298,7,W71709474799540-akK0O,Indian-almond Tree,Terminalia catappa,19.29948852,76.49513327,48,27,10_50,22,Good,Ward 7,Amol Londhe,Private,Good
299,7,W71709474958644-akK0O,Neem Tree,Azadirachta indica,19.29832562,76.49454687,49,28,10_50,22,Good,Ward 7,Amol Londhe,Private,Good
300,7,W71709474960417-akK0O,Neem Tree,Azadirachta indica,19.29831992,76.49448819,35,20,10_50,16,Good,Ward 7,Amol Londhe,Private,Good
301,7,W71709474961164-akK0O,Neem Tree,Azadirachta indica,19.2982791,76.4945006,63,36,10_50,28,Good,Ward 7,Amol Londhe,Private,Good
302,7,W71709474978180-akK0O,Neem Tree,Azadirachta indica,19.29831233,76.49472691,59,34,10_50,26,Good,Ward 7,Amol Londhe,Private,Good
303,7,W71709474978783-akK0O,Neem Tree,Azadirachta indica,19.2982579,76.49470545,54,31,10_50,24,Good,Ward 7,Amol Londhe,Private,Good
304,7,W71709474979255-akK0O,Neem Tree,Azadirachta indica,19.2982174,76.49463337,66,38,10_50,30,Good,Ward 7,Amol Londhe,Private,Good
305,7,W71709474980539-akK0O,Neem Tree,Azadirachta indica,19.29823987,76.49472691,37,21,10_50,17,Good,Ward 7,Amol Londhe,Private,Good
306,7,W71709474980961-akK0O,Neem Tree,Azadirachta indica,19.29819715,76.49467193,35,20,10_50,16,Good,Ward 7,Amol Londhe,Private,Good
307,7,W71709474981747-akK0O,Neem Tree,Azadirachta indica,19.29817341,76.49462599,60,34,10_50,27,Good,Ward 7,Amol Londhe,Private,Good
308,7,W71709474985019-akK0O,Neem Tree,Azadirachta indica,19.29828575,76.49479564,35,20,10_50,16,Good,Ward 7,Amol Londhe,Private,Good
309,7,W71709474986759-akK0O,Neem Tree,Azadirachta indica,19.29812848,76.49488885,34,19,10_50,15,Good,Ward 7,Amol Londhe,Private,Good
310,7,W71709475003419-akK0O,Subabul Tree,Leucaena leucocephala,19.29806741,76.49487577,42,24,10_50,19,Good,Ward 7,Amol Londhe,Private,Good
311,7,W71709475003907-akK0O,Subabul Tree,Leucaena leucocephala,19.29825759,76.49484023,40,23,10_50,18,Good,Ward 7,Amol Londhe,Private,Good
312,7,W71709475004509-akK0O,Subabul Tree,Leucaena leucocephala,19.29821107,76.49492439,30,17,10_50,13,Good,Ward 7,Amol Londhe,Private,Good
313,7,W71709475006317-akK0O,Subabul Tree,Leucaena leucocephala,19.29811962,76.49484862,30,17,10_50,13,Good,Ward 7,Amol Londhe,Private,Good
314,7,W71709475024903-akK0O,Banyan Tree,Ficus benghalensis,19.29928885,76.49495389,32,18,10_50,14,Good,Ward 7,Amol Londhe,Private,Good
315,7,W71709475039151-akK0O,Tamarind Tree,Tamarindus indica,19.29980875,76.49488717,35,20,10_50,16,Good,Ward 7,Amol Londhe,Private,Good
316,7,W71709475065482-akK0O,Neem Tree,Azadirachta indica,19.30064319,76.49582762,47,27,10_50,21,Good,Ward 7,Amol Londhe,Private,Good
317,7,W71709475065938-akK0O,Neem Tree,Azadirachta indica,19.30065078,76.49577096,53,30,10_50,24,Good,Ward 7,Amol Londhe,Private,Good
318,7,W71709475066588-akK0O,Neem Tree,Azadirachta indica,19.30070932,76.49577465,39,22,10_50,17,Good,Ward 7,Amol Londhe,Private,Good
319,7,W71709475067012-akK0O,Neem Tree,Azadirachta indica,19.30069192,76.4957314,51,29,10_50,23,Good,Ward 7,Amol Londhe,Private,Good
320,7,W71709475069374-akK0O,Neem Tree,Azadirachta indica,19.30096279,76.49563719,35,20,10_50,16,Good,Ward 7,Amol Londhe,Private,Good
321,7,W71709475071749-akK0O,Neem Tree,Azadirachta indica,19.30088178,76.49540618,69,39,10_50,31,Good,Ward 7,Amol Londhe,Private,Good
322,7,W71709475073523-akK0O,Neem Tree,Azadirachta indica,19.30106404,76.49529856,47,27,10_50,21,Good,Ward 7,Amol Londhe,Private,Good
323,7,W71709475074223-akK0O,Neem Tree,Azadirachta indica,19.30097987,76.49527643,33,19,10_50,15,Good,Ward 7,Amol Londhe,Private,Good
324,7,W71709475074628-akK0O,Neem Tree,Azadirachta indica,19.30093779,76.49535555,67,38,10_50,30,Good,Ward 7,Amol Londhe,Private,Good
325,7,W71709475077675-akK0O,Neem Tree,Azadirachta indica,19.30075869,76.49501592,52,30,10_50,23,Good,Ward 7,Amol Londhe,Private,Good
326,7,W71709475103473-akK0O,Goolar tree,Ficus racemosa,19.30093051,76.49827179,33,19,10_50,15,Good,Ward 7,Amol Londhe,Private,Good
327,7,W71709475103785-akK0O,Goolar tree,Ficus racemosa,19.30106531,76.49855979,70,40,10_50,31,Good,Ward 7,Amol Londhe,Private,Good
328,7,W71709475105751-akK0O,Goolar tree,Ficus racemosa,19.30105613,76.49799149,40,23,10_50,18,Good,Ward 7,Amol Londhe,Private,Good
329,7,W71709475110749-akK0O,Goolar tree,Ficus racemosa,19.30081406,76.49763409,38,22,10_50,17,Good,Ward 7,Amol Londhe,Private,Good
330,7,W71709475112080-akK0O,Goolar tree,Ficus racemosa,19.30102417,76.49741013,46,26,10_50,21,Good,Ward 7,Amol Londhe,Private,Good
331,7,W71709475113265-akK0O,Goolar tree,Ficus racemosa,19.30099095,76.49762839,35,20,10_50,16,Good,Ward 7,Amol Londhe,Private,Good
332,7,W71709475113691-akK0O,Goolar tree,Ficus racemosa,19.3011903,76.49729647,48,27,10_50,22,Good,Ward 7,Amol Londhe,Private,Good
333,7,W71709475115189-akK0O,Goolar tree,Ficus racemosa,19.30093273,76.49721399,54,31,10_50,24,Good,Ward 7,Amol Londhe,Private,Good
334,7,W71709475117484-akK0O,Goolar tree,Ficus racemosa,19.30087229,76.49697427,51,29,10_50,23,Good,Ward 7,Amol Londhe,Private,Good
335,7,W71709475128306-akK0O,Neem Tree,Azadirachta indica,19.30052832,76.49680763,67,38,10_50,30,Good,Ward 7,Amol Londhe,Private,Good
336,7,W71709475129465-akK0O,Neem Tree,Azadirachta indica,19.300497,76.49666045,58,33,10_50,26,Good,Ward 7,Amol Londhe,Private,Good
337,7,W71709475130539-akK0O,Neem Tree,Azadirachta indica,19.30063275,76.49657931,44,25,10_50,20,Good,Ward 7,Amol Londhe,Private,Good
338,7,W71709475131057-akK0O,Neem Tree,Azadirachta indica,19.30059731,76.49645492,60,34,10_50,27,Good,Ward 7,Amol Londhe,Private,Good
339,7,W71709475131757-akK0O,Neem Tree,Azadirachta indica,19.30045175,76.49639122,70,40,10_50,31,Good,Ward 7,Amol Londhe,Private,Good
340,7,W71709475132881-akK0O,Neem Tree,Azadirachta indica,19.30052326,76.49644755,37,21,10_50,17,Good,Ward 7,Amol Londhe,Private,Good
341,7,W71709475133891-akK0O,Neem Tree,Azadirachta indica,19.30063465,76.49632417,38,22,10_50,17,Good,Ward 7,Amol Londhe,Private,Good
342,7,W71709475134296-akK0O,Neem Tree,Azadirachta indica,19.30072673,76.49641603,39,22,10_50,17,Good,Ward 7,Amol Londhe,Private,Good
343,7,W71709475135631-akK0O,Neem Tree,Azadirachta indica,19.30077483,76.49626482,32,18,10_50,14,Good,Ward 7,Amol Londhe,Private,Good
344,7,W71709475137453-akK0O,Neem Tree,Azadirachta indica,19.30090298,76.49645291,45,26,10_50,20,Good,Ward 7,Amol Londhe,Private,Good
345,7,W71709475139699-akK0O,Neem Tree,Azadirachta indica,19.30071913,76.49662592,30,17,10_50,13,Good,Ward 7,Amol Londhe,Private,Good
346,7,W71709475140070-akK0O,Neem Tree,Azadirachta indica,19.30078337,76.49649248,40,23,10_50,18,Good,Ward 7,Amol Londhe,Private,Good
347,7,W71709475140789-akK0O,Neem Tree,Azadirachta indica,19.30061186,76.49651729,33,19,10_50,15,Good,Ward 7,Amol Londhe,Private,Good
348,7,W71709475150037-akK0O,Indian-almond Tree,Terminalia catappa,19.30077198,76.49667989,49,28,10_50,22,Good,Ward 7,Amol Londhe,Private,Good
349,7,W71709475152299-akK0O,Indian-almond Tree,Terminalia catappa,19.30081786,76.49680462,30,17,10_50,13,Good,Ward 7,Amol Londhe,Private,Good
350,7,W71709475160213-akK0O,Indian-almond Tree,Terminalia catappa,19.30107892,76.49606667,42,24,10_50,19,Good,Ward 7,Amol Londhe,Private,Good
351,7,W71709475165403-akK0O,Indian-almond Tree,Terminalia catappa,19.30070711,76.49561908,70,40,10_50,31,Good,Ward 7,Amol Londhe,Private,Good
352,7,W71709475174266-akK0O,Indian-almond Tree,Terminalia catappa,19.30102069,76.49673689,66,38,10_50,30,Good,Ward 7,Amol Londhe,Private,Good
