SR. No,Ward No,Serial no.,Tree Name,Scientific Name,Latitude,Longitude,Girth (Inch),Height (Ft),Age (Years),Canopy (sq. mtr),Condition,Landmark,Concern Person,ownership,Remark
178,5,W51709526555111-akK0O,Babhul Tree,Vachellia nilotica,19.30158552,76.49797238,30,17,5_10,13,Good,Ward 5,Shubham Daigude,Private,Good
179,5,W51709526555830-akK0O,Babhul Tree,Vachellia nilotica,19.30166305,76.49797305,30,17,5_10,13,Good,Ward 5,Shubham Daigude,Private,Good
180,5,W51709526556416-akK0O,Babhul Tree,Vachellia nilotica,19.30158584,76.49792343,40,23,5_10,18,Good,Ward 5,Shubham Daigude,Private,Good
181,5,W51709526557313-akK0O,Babhul Tree,Vachellia nilotica,19.30162096,76.49797272,33,19,5_10,15,Good,Ward 5,Shubham Daigude,Private,Good
182,5,W51709526558109-akK0O,Babhul Tree,Vachellia nilotica,19.30163805,76.49794322,31,18,5_10,14,Good,Ward 5,Shubham Daigude,Private,Good
183,5,W51709526572167-akK0O,Neem Tree,Azadirachta indica,19.30176842,76.49792578,30,17,5_10,13,Good,Ward 5,Shubham Daigude,Private,Good
184,5,W51709526572510-akK0O,Neem Tree,Azadirachta indica,19.30173804,76.49786409,31,18,5_10,14,Good,Ward 5,Shubham Daigude,Private,Good
185,5,W51709526572947-akK0O,Neem Tree,Azadirachta indica,19.30181778,76.4978081,37,21,5_10,17,Good,Ward 5,Shubham Daigude,Private,Good
186,5,W51709526573566-akK0O,Neem Tree,Azadirachta indica,19.30176431,76.49779301,39,22,5_10,17,Good,Ward 5,Shubham Daigude,Private,Good
187,5,W51709526573991-akK0O,Neem Tree,Azadirachta indica,19.3018469,76.49775546,39,22,5_10,17,Good,Ward 5,Shubham Daigude,Private,Good
188,5,W51709526574302-akK0O,Neem Tree,Azadirachta indica,19.30179089,76.49774943,32,18,5_10,14,Good,Ward 5,Shubham Daigude,Private,Good
189,5,W51709526574887-akK0O,Neem Tree,Azadirachta indica,19.30182475,76.49763945,31,18,5_10,14,Good,Ward 5,Shubham Daigude,Private,Good
190,5,W51709526575590-akK0O,Neem Tree,Azadirachta indica,19.30183614,76.49760526,31,18,5_10,14,Good,Ward 5,Shubham Daigude,Private,Good
191,5,W51709526611302-akK0O,Neem Tree,Azadirachta indica,19.30189499,76.49792209,42,24,10_50,19,Good,Ward 5,Shubham Daigude,Private,Good
192,5,W51709526622747-akK0O,Palm tree,Arecaceae,19.30191841,76.49809644,50,29,10_50,22,Good,Ward 5,Shubham Daigude,Private,Good
193,5,W51709526625173-akK0O,Palm tree,Arecaceae,19.3018605,76.49808738,49,28,10_50,22,Good,Ward 5,Shubham Daigude,Private,Good
194,5,W51709526633590-akK0O,Custard apple Tree, Annona squamosa,19.3019934,76.49806827,37,21,10_50,17,Good,Ward 5,Shubham Daigude,Private,Good
195,5,W51709526674758-akK0O,Neem Tree,Azadirachta indica,19.30137573,76.49725892,41,23,10_50,18,Good,Ward 5,Shubham Daigude,Private,Good
196,5,W51709526675479-akK0O,Neem Tree,Azadirachta indica,19.30151781,76.49743963,50,29,10_50,22,Good,Ward 5,Shubham Daigude,Private,Good
197,5,W51709526676259-akK0O,Neem Tree,Azadirachta indica,19.30143933,76.49728205,51,29,10_50,23,Good,Ward 5,Shubham Daigude,Private,Good
198,5,W51709526678508-akK0O,Neem Tree,Azadirachta indica,19.3014637,76.49742756,66,38,10_50,30,Good,Ward 5,Shubham Daigude,Private,Good
199,5,W51709526686744-akK0O,Subabul Tree,Leucaena leucocephala,19.30149186,76.49740309,44,25,10_50,20,Good,Ward 5,Shubham Daigude,Private,Good
200,5,W51709526687803-akK0O,Subabul Tree,Leucaena leucocephala,19.30153395,76.49741281,37,21,10_50,17,Good,Ward 5,Shubham Daigude,Private,Good
201,5,W51709526689205-akK0O,Subabul Tree,Leucaena leucocephala,19.30139915,76.49731424,45,26,10_50,20,Good,Ward 5,Shubham Daigude,Private,Good
202,5,W51709526690008-akK0O,Subabul Tree,Leucaena leucocephala,19.30137035,76.49723545,61,35,10_50,27,Good,Ward 5,Shubham Daigude,Private,Good
203,5,W51709526691059-akK0O,Subabul Tree,Leucaena leucocephala,19.30140832,76.49727803,46,26,10_50,21,Good,Ward 5,Shubham Daigude,Private,Good
204,5,W51709526705205-akK0O,Subabul Tree,Leucaena leucocephala,19.30266487,76.49765689,67,38,10_50,30,Good,Ward 5,Shubham Daigude,Private,Good
205,5,W51709526705945-akK0O,Subabul Tree,Leucaena leucocephala,19.30270284,76.49780575,30,17,10_50,13,Good,Ward 5,Shubham Daigude,Private,Good
206,5,W51709526706539-akK0O,Subabul Tree,Leucaena leucocephala,19.30264018,76.49780072,70,40,10_50,31,Good,Ward 5,Shubham Daigude,Private,Good
207,5,W51709526707486-akK0O,Subabul Tree,Leucaena leucocephala,19.30273448,76.49767566,43,25,10_50,19,Good,Ward 5,Shubham Daigude,Private,Good
208,5,W51709526710440-akK0O,Subabul Tree,Leucaena leucocephala,19.30268037,76.49802133,69,39,10_50,31,Good,Ward 5,Shubham Daigude,Private,Good
209,5,W51709526710894-akK0O,Subabul Tree,Leucaena leucocephala,19.30256836,76.49802234,61,35,10_50,27,Good,Ward 5,Shubham Daigude,Private,Good
210,5,W51709526711450-akK0O,Subabul Tree,Leucaena leucocephala,19.30262784,76.49801765,48,27,10_50,22,Good,Ward 5,Shubham Daigude,Private,Good
211,5,W51709526711903-akK0O,Subabul Tree,Leucaena leucocephala,19.30249969,76.49796166,46,26,10_50,21,Good,Ward 5,Shubham Daigude,Private,Good
212,5,W51709526712344-akK0O,Subabul Tree,Leucaena leucocephala,19.30266423,76.49794858,53,30,10_50,24,Good,Ward 5,Shubham Daigude,Private,Good
213,5,W51709526712718-akK0O,Subabul Tree,Leucaena leucocephala,19.30255728,76.49789292,39,22,10_50,17,Good,Ward 5,Shubham Daigude,Private,Good
214,5,W51709526721119-akK0O,Neem Tree,Azadirachta indica,19.30277182,76.49777826,63,36,10_50,28,Good,Ward 5,Shubham Daigude,Private,Good
215,5,W51709526721656-akK0O,Neem Tree,Azadirachta indica,19.30268828,76.49775345,52,30,10_50,23,Good,Ward 5,Shubham Daigude,Private,Good
216,5,W51709526722438-akK0O,Neem Tree,Azadirachta indica,19.30272404,76.49777558,64,37,10_50,29,Good,Ward 5,Shubham Daigude,Private,Good
217,5,W51709526723125-akK0O,Neem Tree,Azadirachta indica,19.30269999,76.49771489,57,33,10_50,26,Good,Ward 5,Shubham Daigude,Private,Good
218,5,W51709526723811-akK0O,Neem Tree,Azadirachta indica,19.30265885,76.49772394,52,30,10_50,23,Good,Ward 5,Shubham Daigude,Private,Good
219,5,W51709526724704-akK0O,Neem Tree,Azadirachta indica,19.30269967,76.49766594,70,40,10_50,31,Good,Ward 5,Shubham Daigude,Private,Good
220,5,W51709526738464-akK0O,Banyan Tree,Ficus benghalensis,19.30258323,76.4979858,50,29,10_50,22,Good,Ward 5,Shubham Daigude,Private,Good
221,5,W51709526739752-akK0O,Banyan Tree,Ficus benghalensis,19.30251393,76.49793249,63,36,10_50,28,Good,Ward 5,Shubham Daigude,Private,Good
222,5,W51709526804165-akK0O,Neem Tree,Azadirachta indica,19.30216839,76.49831068,44,25,10_50,20,Good,Ward 5,Shubham Daigude,Private,Good
223,5,W51709526807438-akK0O,Neem Tree,Azadirachta indica,19.30233736,76.49826173,47,27,10_50,21,Good,Ward 5,Shubham Daigude,Private,Good
224,5,W51709526808255-akK0O,Neem Tree,Azadirachta indica,19.30238198,76.49820071,65,37,10_50,29,Good,Ward 5,Shubham Daigude,Private,Good
225,5,W51709526808974-akK0O,Neem Tree,Azadirachta indica,19.30235318,76.4980505,51,29,10_50,23,Good,Ward 5,Shubham Daigude,Private,Good
226,5,W51709526809963-akK0O,Neem Tree,Azadirachta indica,19.30248925,76.49820238,65,37,10_50,29,Good,Ward 5,Shubham Daigude,Private,Good
227,5,W51709526811397-akK0O,Neem Tree,Azadirachta indica,19.3022804,76.49833482,67,38,10_50,30,Good,Ward 5,Shubham Daigude,Private,Good
228,5,W51709526812749-akK0O,Neem Tree,Azadirachta indica,19.30223041,76.49813868,46,26,10_50,21,Good,Ward 5,Shubham Daigude,Private,Good
229,5,W51709526813498-akK0O,Neem Tree,Azadirachta indica,19.30232977,76.49815343,60,34,10_50,27,Good,Ward 5,Shubham Daigude,Private,Good
230,5,W51709526821197-akK0O,Subabul Tree,Leucaena leucocephala,19.3022187,76.49825938,43,25,10_50,19,Good,Ward 5,Shubham Daigude,Private,Good
231,5,W51709526821781-akK0O,Subabul Tree,Leucaena leucocephala,19.30228483,76.49822921,44,25,10_50,20,Good,Ward 5,Shubham Daigude,Private,Good
232,5,W51709526823105-akK0O,Subabul Tree,Leucaena leucocephala,19.30217503,76.49823558,53,30,10_50,24,Good,Ward 5,Shubham Daigude,Private,Good
233,5,W51709526824699-akK0O,Subabul Tree,Leucaena leucocephala,19.30236268,76.49812963,41,23,10_50,18,Good,Ward 5,Shubham Daigude,Private,Good
234,5,W51709526825430-akK0O,Subabul Tree,Leucaena leucocephala,19.30227597,76.49818428,47,27,10_50,21,Good,Ward 5,Shubham Daigude,Private,Good
235,5,W51709526826265-akK0O,Subabul Tree,Leucaena leucocephala,19.30221585,76.49821647,51,29,10_50,23,Good,Ward 5,Shubham Daigude,Private,Good
236,5,W51709526828026-akK0O,Subabul Tree,Leucaena leucocephala,19.30232344,76.49835192,35,20,10_50,16,Good,Ward 5,Shubham Daigude,Private,Good
237,5,W51709526838023-akK0O,Subabul Tree,Leucaena leucocephala,19.30240793,76.49796065,41,23,10_50,18,Good,Ward 5,Shubham Daigude,Private,Good
238,5,W51709526872910-akK0O,Neem Tree,Azadirachta indica,19.30197189,76.49806391,35,20,5_10,16,Good,Ward 5,Shubham Daigude,Private,Good
239,5,W51709526920781-akK0O,Netted custard apple,Annona reticulata,19.30198612,76.49821714,52,30,10_50,23,Good,Ward 5,Shubham Daigude,Private,Good
240,5,W51709526977946-akK0O,Neem Tree,Azadirachta indica,19.301795,76.49862885,63,36,10_50,28,Good,Ward 5,Shubham Daigude,Private,Good
241,5,W51709526978615-akK0O,Neem Tree,Azadirachta indica,19.30183361,76.49868317,37,21,10_50,17,Good,Ward 5,Shubham Daigude,Private,Good
242,5,W51709526979002-akK0O,Neem Tree,Azadirachta indica,19.3017488,76.4987167,61,35,10_50,27,Good,Ward 5,Shubham Daigude,Private,Good
243,5,W51709526979787-akK0O,Neem Tree,Azadirachta indica,19.30176272,76.49867881,60,34,10_50,27,Good,Ward 5,Shubham Daigude,Private,Good
244,5,W51709526980586-akK0O,Neem Tree,Azadirachta indica,19.30179943,76.4987281,43,25,10_50,19,Good,Ward 5,Shubham Daigude,Private,Good
245,5,W51709527000541-akK0O,Indian-almond Tree,Terminalia catappa,19.30167792,76.49888668,67,38,10_50,30,Good,Ward 5,Shubham Daigude,Private,Good
246,5,W51709527007583-akK0O,Coconut Tree,Cocos nucifera,19.30170292,76.4990161,70,40,10_50,31,Good,Ward 5,Shubham Daigude,Private,Good
247,5,W51709527033236-akK0O,Indian-almond Tree,Terminalia catappa,19.30170355,76.49850313,44,25,10_50,20,Good,Ward 5,Shubham Daigude,Private,Good
248,5,W51709527039692-akK0O,Indian-almond Tree,Terminalia catappa,19.30170229,76.49892792,39,22,10_50,17,Good,Ward 5,Shubham Daigude,Private,Good
249,5,W51709527094130-akK0O,Neem Tree,Azadirachta indica,19.30266645,76.49835996,61,35,10_50,27,Good,Ward 5,Shubham Daigude,Private,Good
250,5,W51709527095500-akK0O,Neem Tree,Azadirachta indica,19.30262721,76.49834085,58,33,10_50,26,Good,Ward 5,Shubham Daigude,Private,Good
251,5,W51709527103278-akK0O,Indian-almond Tree,Terminalia catappa,19.30254526,76.49848469,61,35,10_50,27,Good,Ward 5,Shubham Daigude,Private,Good
252,5,W51709527116281-akK0O,Subabul Tree,Leucaena leucocephala,19.3024364,76.49840187,60,34,10_50,27,Good,Ward 5,Shubham Daigude,Private,Good
253,5,W51709527117650-akK0O,Subabul Tree,Leucaena leucocephala,19.30241204,76.49843104,64,37,10_50,29,Good,Ward 5,Shubham Daigude,Private,Good
254,5,W51709527124871-akK0O,Peepal Tree,Ficus religiosa,19.30240729,76.49845418,69,39,10_50,31,Good,Ward 5,Shubham Daigude,Private,Good
255,5,W51709527125654-akK0O,Peepal Tree,Ficus religiosa,19.30239717,76.49848234,54,31,10_50,24,Good,Ward 5,Shubham Daigude,Private,Good
256,5,W51709527126433-akK0O,Peepal Tree,Ficus religiosa,19.30244495,76.49853062,57,33,10_50,26,Good,Ward 5,Shubham Daigude,Private,Good
257,5,W51709527157524-akK0O,Tamarind Tree,Tamarindus indica,19.30244368,76.4990228,66,38,10_50,30,Good,Ward 5,Shubham Daigude,Private,Good
258,5,W51709527157962-akK0O,Tamarind Tree,Tamarindus indica,19.30236679,76.49892591,54,31,10_50,24,Good,Ward 5,Shubham Daigude,Private,Good
259,5,W51709527159118-akK0O,Tamarind Tree,Tamarindus indica,19.30222345,76.49919681,43,25,10_50,19,Good,Ward 5,Shubham Daigude,Private,Good
260,5,W51709527159900-akK0O,Tamarind Tree,Tamarindus indica,19.30240001,76.49920922,58,33,10_50,26,Good,Ward 5,Shubham Daigude,Private,Good
261,5,W51709527168162-akK0O,Coconut Tree,Cocos nucifera,19.30244748,76.49876799,37,21,10_50,17,Good,Ward 5,Shubham Daigude,Private,Good
262,5,W51709527176313-akK0O,Neem Tree,Azadirachta indica,19.30228483,76.49890546,56,32,10_50,25,Good,Ward 5,Shubham Daigude,Private,Good
263,5,W51709527176802-akK0O,Neem Tree,Azadirachta indica,19.30234432,76.49905398,38,22,10_50,17,Good,Ward 5,Shubham Daigude,Private,Good
264,5,W51709527177945-akK0O,Neem Tree,Azadirachta indica,19.30244653,76.49909321,47,27,10_50,21,Good,Ward 5,Shubham Daigude,Private,Good
265,5,W51709527178531-akK0O,Neem Tree,Azadirachta indica,19.30239653,76.49907041,49,28,10_50,22,Good,Ward 5,Shubham Daigude,Private,Good
266,5,W51709527179428-akK0O,Neem Tree,Azadirachta indica,19.30235034,76.49890043,62,35,10_50,28,Good,Ward 5,Shubham Daigude,Private,Good
267,5,W51709527180109-akK0O,Neem Tree,Azadirachta indica,19.30235413,76.49900336,65,37,10_50,29,Good,Ward 5,Shubham Daigude,Private,Good
268,5,W51709527182329-akK0O,Neem Tree,Azadirachta indica,19.3022032,76.49882432,60,34,10_50,27,Good,Ward 5,Shubham Daigude,Private,Good
269,5,W51709527183129-akK0O,Neem Tree,Azadirachta indica,19.30224876,76.49886053,56,32,10_50,25,Good,Ward 5,Shubham Daigude,Private,Good
270,5,W51709527184849-akK0O,Neem Tree,Azadirachta indica,19.3021263,76.49888467,70,40,10_50,31,Good,Ward 5,Shubham Daigude,Private,Good
271,5,W51709527185258-akK0O,Neem Tree,Azadirachta indica,19.30212883,76.498826,41,23,10_50,18,Good,Ward 5,Shubham Daigude,Private,Good
272,5,W51709527185779-akK0O,Neem Tree,Azadirachta indica,19.30215605,76.49874754,56,32,10_50,25,Good,Ward 5,Shubham Daigude,Private,Good
273,5,W51709527188601-akK0O,Neem Tree,Azadirachta indica,19.30232977,76.49923369,54,31,10_50,24,Good,Ward 5,Shubham Daigude,Private,Good
274,5,W51709527189024-akK0O,Neem Tree,Azadirachta indica,19.30237628,76.49918944,51,29,10_50,23,Good,Ward 5,Shubham Daigude,Private,Good
275,5,W51709527189708-akK0O,Neem Tree,Azadirachta indica,19.30243229,76.49923772,44,25,10_50,20,Good,Ward 5,Shubham Daigude,Private,Good
276,5,W51709527190343-akK0O,Neem Tree,Azadirachta indica,19.30237597,76.49932254,54,31,10_50,24,Good,Ward 5,Shubham Daigude,Private,Good
277,5,W51709527190766-akK0O,Neem Tree,Azadirachta indica,19.3023978,76.49939664,41,23,10_50,18,Good,Ward 5,Shubham Daigude,Private,Good
278,5,W51709527213614-akK0O,Banyan Tree,Ficus benghalensis,19.30267436,76.49866607,58,33,10_50,26,Good,Ward 5,Shubham Daigude,Private,Good
279,5,W51709527225335-akK0O,Subabul Tree,Leucaena leucocephala,19.30261709,76.49897687,38,22,10_50,17,Good,Ward 5,Shubham Daigude,Private,Good
280,5,W51709527226721-akK0O,Subabul Tree,Leucaena leucocephala,19.30255317,76.49893697,36,21,10_50,16,Good,Ward 5,Shubham Daigude,Private,Good
281,5,W51709527227160-akK0O,Subabul Tree,Leucaena leucocephala,19.30261076,76.4989534,61,35,10_50,27,Good,Ward 5,Shubham Daigude,Private,Good
282,5,W51709527235053-akK0O,Coconut Tree,Cocos nucifera,19.30266771,76.49902012,54,31,10_50,24,Good,Ward 5,Shubham Daigude,Private,Good
283,5,W51709527253418-akK0O,Subabul Tree,Leucaena leucocephala,19.30238641,76.49969604,62,35,10_50,28,Good,Ward 5,Shubham Daigude,Private,Good
284,5,W51709527254328-akK0O,Subabul Tree,Leucaena leucocephala,19.30239907,76.49965145,47,27,10_50,21,Good,Ward 5,Shubham Daigude,Private,Good
285,5,W51709527313395-akK0O,Indian-almond Tree,Terminalia catappa,19.30176842,76.49948481,43,25,10_50,19,Good,Ward 5,Shubham Daigude,Private,Good
286,5,W51709527320456-akK0O,Neem Tree,Azadirachta indica,19.30189816,76.49959009,68,39,10_50,30,Good,Ward 5,Shubham Daigude,Private,Good
287,5,W51709527352895-akK0O,Neem Tree,Azadirachta indica,19.30176336,76.49960183,37,21,10_50,17,Good,Ward 5,Shubham Daigude,Private,Good
288,5,W51709527422847-akK0O,Neem Tree,Azadirachta indica,19.30237027,76.49966855,70,40,10_50,31,Good,Ward 5,Shubham Daigude,Private,Good
289,5,W51709527435573-akK0O,Lemon Tree,Citrus Limon,19.30224908,76.49965949,30,17,10_50,13,Good,Ward 5,Shubham Daigude,Private,Good
290,5,W51709527485127-akK0O,Neem Tree,Azadirachta indica,19.30219845,76.49983786,44,25,10_50,20,Good,Ward 5,Shubham Daigude,Private,Good
291,5,W51709527501987-akK0O,Neem Tree,Azadirachta indica,19.30204909,76.49987172,35,20,10_50,16,Good,Ward 5,Shubham Daigude,Private,Good
292,5,W51709527502622-akK0O,Neem Tree,Azadirachta indica,19.30213643,76.49989553,36,21,10_50,16,Good,Ward 5,Shubham Daigude,Private,Good
293,5,W51709527514142-akK0O,Neem Tree,Azadirachta indica,19.30197853,76.4999314,38,22,10_50,17,Good,Ward 5,Shubham Daigude,Private,Good
294,5,W51709527515507-akK0O,Neem Tree,Azadirachta indica,19.30196176,76.49987206,46,26,10_50,21,Good,Ward 5,Shubham Daigude,Private,Good
295,5,W51709527518260-akK0O,Neem Tree,Azadirachta indica,19.30213232,76.49984859,44,25,10_50,20,Good,Ward 5,Shubham Daigude,Private,Good
296,5,W51709527518978-akK0O,Neem Tree,Azadirachta indica,19.30217756,76.49987508,49,28,10_50,22,Good,Ward 5,Shubham Daigude,Private,Good
297,5,W51709527520359-akK0O,Neem Tree,Azadirachta indica,19.30200416,76.49991732,54,31,10_50,24,Good,Ward 5,Shubham Daigude,Private,Good
298,5,W51709527520979-akK0O,Neem Tree,Azadirachta indica,19.30199309,76.49984926,33,19,10_50,15,Good,Ward 5,Shubham Daigude,Private,Good
299,5,W51709527542542-akK0O,Netted custard apple,Annona reticulata,19.30177728,76.49962395,39,22,10_50,17,Good,Ward 5,Shubham Daigude,Private,Good
300,5,W51709527552810-akK0O,Indian-almond Tree,Terminalia catappa,19.30176969,76.49952706,67,38,10_50,30,Good,Ward 5,Shubham Daigude,Private,Good
301,5,W51709527578354-akK0O,Neem Tree,Azadirachta indica,19.3018431,76.49995387,56,32,10_50,25,Good,Ward 5,Shubham Daigude,Private,Good
302,5,W51709527578765-akK0O,Neem Tree,Azadirachta indica,19.30179089,76.49997801,44,25,10_50,20,Good,Ward 5,Shubham Daigude,Private,Good
303,5,W51709527579201-akK0O,Neem Tree,Azadirachta indica,19.30182063,76.49992805,44,25,10_50,20,Good,Ward 5,Shubham Daigude,Private,Good
304,5,W51709527606515-akK0O,Neem Tree,Azadirachta indica,19.30128713,76.49979025,61,35,10_50,27,Good,Ward 5,Shubham Daigude,Private,Good
305,5,W51709527606919-akK0O,Neem Tree,Azadirachta indica,19.30141876,76.49985194,43,25,10_50,19,Good,Ward 5,Shubham Daigude,Private,Good
306,5,W51709527607260-akK0O,Neem Tree,Azadirachta indica,19.30134409,76.49980232,64,37,10_50,29,Good,Ward 5,Shubham Daigude,Private,Good
307,5,W51709527639396-akK0O,Neem Tree,Azadirachta indica,19.30203739,76.50042661,59,34,10_50,26,Good,Ward 5,Shubham Daigude,Private,Good
308,5,W51709527654155-akK0O,Subabul Tree,Leucaena leucocephala,19.30156432,76.50032468,60,34,10_50,27,Good,Ward 5,Shubham Daigude,Private,Good
309,5,W51709527655524-akK0O,Subabul Tree,Leucaena leucocephala,19.3015118,76.50032669,59,34,10_50,26,Good,Ward 5,Shubham Daigude,Private,Good
310,5,W51709527655995-akK0O,Subabul Tree,Leucaena leucocephala,19.30151876,76.50027942,53,30,10_50,24,Good,Ward 5,Shubham Daigude,Private,Good
311,5,W51709527656762-akK0O,Subabul Tree,Leucaena leucocephala,19.30156084,76.50029752,61,35,10_50,27,Good,Ward 5,Shubham Daigude,Private,Good
312,5,W51709527670414-akK0O,Peepal Tree,Ficus religiosa,19.30145136,76.50009569,41,23,10_50,18,Good,Ward 5,Shubham Daigude,Private,Good
313,5,W51709527719064-akK0O,Neem Tree,Azadirachta indica,19.30147193,76.50007926,31,18,10_50,14,Good,Ward 5,Shubham Daigude,Private,Good
314,5,W51709527739863-akK0O,Curry Tree,Murraya koenigii,19.30178614,76.50060631,66,38,10_50,30,Good,Ward 5,Shubham Daigude,Private,Good
315,5,W51709527754086-akK0O,saptaparni tree,Alstonia scholaris,19.30173488,76.50064353,51,29,10_50,23,Good,Ward 5,Shubham Daigude,Private,Good
316,5,W51709527759120-akK0O,saptaparni tree,Alstonia scholaris,19.30181367,76.50060263,50,29,10_50,22,Good,Ward 5,Shubham Daigude,Private,Good
317,5,W51709527767905-akK0O,Neem Tree,Azadirachta indica,19.3018874,76.50052752,56,32,10_50,25,Good,Ward 5,Shubham Daigude,Private,Good
318,5,W51709527770216-akK0O,Neem Tree,Azadirachta indica,19.30204814,76.50059123,51,29,10_50,23,Good,Ward 5,Shubham Daigude,Private,Good
319,5,W51709527787688-akK0O,Parijat Tree,Nyctanthes arbor-tristis,19.30166178,76.50063179,30,17,5_10,13,Good,Ward 5,Shubham Daigude,Private,Good
320,5,W51709527816150-akK0O,Indian-almond Tree,Terminalia catappa,19.30156242,76.50063951,39,22,5_10,17,Good,Ward 5,Shubham Daigude,Private,Good
321,5,W51709527830417-akK0O,Neem Tree,Azadirachta indica,19.30182664,76.50084738,40,23,5_10,18,Good,Ward 5,Shubham Daigude,Private,Good
322,5,W51709527836822-akK0O,Coconut Tree,Cocos nucifera,19.30177823,76.50104318,39,22,5_10,17,Good,Ward 5,Shubham Daigude,Private,Good
323,5,W51709527844819-akK0O,Neem Tree,Azadirachta indica,19.3017083,76.50095768,37,21,5_10,17,Good,Ward 5,Shubham Daigude,Private,Good
324,5,W51709527889416-akK0O,Goolar tree,Ficus racemosa,19.30148901,76.50062744,40,23,5_10,18,Good,Ward 5,Shubham Daigude,Private,Good
325,5,W51709527900561-akK0O,Neem Tree,Azadirachta indica,19.30121087,76.50068577,33,19,5_10,15,Good,Ward 5,Shubham Daigude,Private,Good
326,5,W51709527902563-akK0O,Neem Tree,Azadirachta indica,19.30125897,76.50068946,30,17,5_10,13,Good,Ward 5,Shubham Daigude,Private,Good
327,5,W51709527907111-akK0O,Neem Tree,Azadirachta indica,19.30122163,76.50072332,33,19,5_10,15,Good,Ward 5,Shubham Daigude,Private,Good
328,5,W51709527914226-akK0O,Neem Tree,Azadirachta indica,19.30132162,76.50061134,35,20,5_10,16,Good,Ward 5,Shubham Daigude,Private,Good
329,5,W51709527915418-akK0O,Neem Tree,Azadirachta indica,19.30126783,76.50058553,31,18,5_10,14,Good,Ward 5,Shubham Daigude,Private,Good
330,5,W51709527918429-akK0O,Neem Tree,Azadirachta indica,19.30121467,76.50054093,30,17,5_10,13,Good,Ward 5,Shubham Daigude,Private,Good
331,5,W51709527918982-akK0O,Neem Tree,Azadirachta indica,19.30119283,76.50059894,34,19,5_10,15,Good,Ward 5,Shubham Daigude,Private,Good
332,5,W51709527919813-akK0O,Neem Tree,Azadirachta indica,19.30111024,76.50051981,37,21,5_10,17,Good,Ward 5,Shubham Daigude,Private,Good
333,5,W51709527920317-akK0O,Neem Tree,Azadirachta indica,19.30112512,76.500609,39,22,5_10,17,Good,Ward 5,Shubham Daigude,Private,Good
334,5,W51709527920807-akK0O,Neem Tree,Azadirachta indica,19.30113682,76.50055569,39,22,5_10,17,Good,Ward 5,Shubham Daigude,Private,Good
335,5,W51709527922036-akK0O,Neem Tree,Azadirachta indica,19.30115834,76.50052819,33,19,5_10,15,Good,Ward 5,Shubham Daigude,Private,Good
336,5,W51709527935650-akK0O,Peepal Tree,Ficus religiosa,19.30113144,76.50077563,35,20,5_10,16,Good,Ward 5,Shubham Daigude,Private,Good
337,5,W51709524204607-akK0O,peepal Tree,Ficus religiosa,19.30282213,76.49588093,92,53,heritage,41,good,Ward 5,Vivek Hake,Private,Good
338,5,W51709524915432-akK0O,Neem Tree,Azadirachta indica,19.30197726,76.49584405,91,52,heritage,41,good,Ward 5,Vivek Hake,Private,Good
339,5,W51709524918358-akK0O,Neem Tree,Azadirachta indica,19.3018874,76.49559494,82,47,heritage,37,good,Ward 5,Vivek Hake,Private,Good
340,5,W51709524918812-akK0O,Neem Tree,Azadirachta indica,19.30195606,76.49558455,98,56,heritage,44,good,Ward 5,Vivek Hake,Private,Good
341,5,W51709525760134-akK0O,peepal Tree,Ficus religiosa,19.30217662,76.49700746,86,49,heritage,39,good,Ward 5,Vivek Hake,Private,Good
342,5,W51709525993003-akK0O,peepal Tree,Ficus religiosa,19.30250602,76.49750367,95,54,heritage,43,good,Ward 5,Vivek Hake,Private,Good
343,5,W51709525994040-akK0O,peepal Tree,Ficus religiosa,19.30258228,76.49747416,96,55,heritage,43,good,Ward 5,Vivek Hake,Private,Good
344,5,W51709526064983-akK0O,peepal Tree,Ficus religiosa,19.3022823,76.49742186,97,55,heritage,43,good,Ward 5,Vivek Hake,Private,Good
345,5,W51709526129418-akK0O,peepal Tree,Ficus religiosa,19.30232787,76.4977739,76,43,heritage,34,good,Ward 5,Vivek Hake,Private,Good
