SR. No,Ward No,Serial no.,Tree Name,Scientific Name,Latitude,Longitude,Girth (Inch),Height (Ft),Age (Years),Canopy (sq. mtr),Condition,Landmark,Concern Person,ownership,Remark
313,10,W101709382241260-akK0O,Conocarpus ,sericeus Fors ex DC,19.29749339,76.48932561,97,55,heritage,43,Good,ward 10,Vivek Hake,Private,Good
314,10,W101709382244059-akK0O,Conocarpus ,sericeus Fors ex DC,19.29747472,76.489278,96,55,heritage,43,Good,ward 10,Vivek Hake,Private,Good
315,10,W101709383107769-akK0O,Banyan Tree,Ficus benghalensis,19.29901798,76.48702629,89,51,heritage,40,Good,ward 10,Vivek Hake,Private,Good
316,10,W101709518962451-ZA33J,Nilgiri Tree,Eucalyptus globulus,19.2961982,76.49076629,94,54,heritage,42,Good,ward 10,Vivek Hake,Government,Good
317,10,W101709519451786-ZA33J,Neem Tree,Azadirachta indica,19.29692285,76.49070058,80,46,heritage,36,Good,ward 10,Vivek Hake,Private,Good
318,10,W101709519936051-MZ1ci,Neem Tree,Azadirachta indica,19.30548327,76.49144053,70,40,heritage,31,Good,ward 10,Vivek Hake,Government,Good
319,10,W101709520305835-MZ1ci,Banyan Tree,Ficus benghalensis,19.30302401,76.49119847,97,55,heritage,43,Good,ward 10,Vivek Hake,Government,Good
320,10,W101709520306295-MZ1ci,Banyan Tree,Ficus benghalensis,19.30309331,76.49131145,79,45,heritage,35,Good,ward 10,Vivek Hake,Government,Good
321,10,W101709520321923-MZ1ci,Tamarind Tree,Tamarindus indica,19.3030816,76.49135839,97,55,heritage,43,Good,ward 10,Vivek Hake,Government,Good
322,10,W101709520330260-MZ1ci,Tamarind Tree,Tamarindus indica,19.3030566,76.49122898,71,41,heritage,32,Good,ward 10,Vivek Hake,Government,Good
323,10,W101709520343222-MZ1ci,Tamarind Tree,Tamarindus indica,19.30282498,76.4911408,100,57,heritage,45,Good,ward 10,Vivek Hake,Government,Good
324,10,W101709520343630-MZ1ci,Tamarind Tree,Tamarindus indica,19.30272847,76.49116058,82,47,heritage,37,Good,ward 10,Vivek Hake,Government,Good
325,10,W101709520568790-MZ1ci,Tamarind Tree,Tamarindus indica,19.3024247,76.49137449,94,54,heritage,42,Good,ward 10,Vivek Hake,Government,Good
326,10,W101709520588316-MZ1ci,Sag Tree,Tectona grandis,19.30240666,76.49157029,80,46,heritage,36,Good,ward 10,Vivek Hake,Government,Good
327,10,W101709520589325-MZ1ci,Sag Tree,Tectona grandis,19.30230572,76.4917795,71,41,heritage,32,Good,ward 10,Vivek Hake,Government,Good
328,10,W101709520589891-MZ1ci,Sag Tree,Tectona grandis,19.3024016,76.49164673,95,54,heritage,43,Good,ward 10,Vivek Hake,Government,Good
329,10,W101709520590337-MZ1ci,Sag Tree,Tectona grandis,19.30234211,76.49164237,100,57,heritage,45,Good,ward 10,Vivek Hake,Government,Good
330,10,W101709520590817-MZ1ci,Sag Tree,Tectona grandis,19.3023709,76.49172418,90,51,heritage,40,Good,ward 10,Vivek Hake,Government,Good
331,10,W101709520592534-MZ1ci,Sag Tree,Tectona grandis,19.30246836,76.49197329,78,45,heritage,35,Good,ward 10,Vivek Hake,Government,Good
332,10,W101709520592928-MZ1ci,Sag Tree,Tectona grandis,19.30253323,76.49200816,81,46,heritage,36,Good,ward 10,Vivek Hake,Government,Good
333,10,W101709520617793-MZ1ci,Indian-almond Tree,Terminalia catappa,19.30232882,76.49169568,88,50,heritage,39,Good,ward 10,Vivek Hake,Government,Good
334,10,W101709520628840-MZ1ci,Indian-almond Tree,Terminalia catappa,19.3023554,76.49127793,92,53,heritage,41,Good,ward 10,Vivek Hake,Government,Good
335,10,W101709520710854-MZ1ci,peepal Tree,Ficus religiosa,19.30239875,76.49150021,74,42,heritage,33,Good,ward 10,Vivek Hake,Private,Good
336,10,W101709521130999-lPbwo,Neem Tree,Azadirachta indica,19.30618004,76.49166383,79,45,heritage,35,Good,ward 10,Vivek Hake,Government,Good
337,10,W101709521395301-lPbwo,Babhul Tree,Vachellia nilotica,19.30574242,76.49155755,93,53,heritage,42,Good,ward 10,Vivek Hake,Government,Good
338,10,W101709521397016-lPbwo,Babhul Tree,Vachellia nilotica,19.30571363,76.49142511,95,54,heritage,43,Good,ward 10,Vivek Hake,Government,Good
339,10,W101709521398553-lPbwo,Babhul Tree,Vachellia nilotica,19.30567756,76.49153944,95,54,heritage,43,Good,ward 10,Vivek Hake,Government,Good
340,10,W101709521400669-lPbwo,Babhul Tree,Vachellia nilotica,19.30553738,76.49151698,87,50,heritage,39,Good,ward 10,Vivek Hake,Government,Good
341,10,W101709521407163-lPbwo,Babhul Tree,Vachellia nilotica,19.30591994,76.491234,70,40,heritage,31,Good,ward 10,Vivek Hake,Government,Good
342,10,W101709521417374-lPbwo,Babhul Tree,Vachellia nilotica,19.30592563,76.49132051,96,55,heritage,43,Good,ward 10,Vivek Hake,Government,Good
343,10,W101709521418388-lPbwo,Babhul Tree,Vachellia nilotica,19.30608448,76.49124037,80,46,heritage,36,Good,ward 10,Vivek Hake,Government,Good
344,10,W101709521419714-lPbwo,Babhul Tree,Vachellia nilotica,19.30583102,76.49130978,81,46,heritage,36,Good,ward 10,Vivek Hake,Government,Good
345,10,W101709521421048-lPbwo,Babhul Tree,Vachellia nilotica,19.30601866,76.49121556,74,42,heritage,33,Good,ward 10,Vivek Hake,Government,Good
346,10,W101709521421881-lPbwo,Babhul Tree,Vachellia nilotica,19.30615092,76.49122294,96,55,heritage,43,Good,ward 10,Vivek Hake,Government,Good
347,10,W101709521422459-lPbwo,Babhul Tree,Vachellia nilotica,19.30610568,76.49129905,74,42,heritage,33,Good,ward 10,Vivek Hake,Government,Good
348,10,W101709521423172-lPbwo,Babhul Tree,Vachellia nilotica,19.30598196,76.49139594,77,44,heritage,35,Good,ward 10,Vivek Hake,Government,Good
349,10,W101709521424046-lPbwo,Babhul Tree,Vachellia nilotica,19.30615409,76.49129972,93,53,heritage,42,Good,ward 10,Vivek Hake,Government,Good
350,10,W101709521424418-lPbwo,Babhul Tree,Vachellia nilotica,19.30613922,76.49135705,100,57,heritage,45,Good,ward 10,Vivek Hake,Government,Good
351,10,W101709521425268-lPbwo,Babhul Tree,Vachellia nilotica,19.30612751,76.49140231,89,51,heritage,40,Good,ward 10,Vivek Hake,Government,Good
352,10,W101709521427121-lPbwo,Babhul Tree,Vachellia nilotica,19.30627781,76.49139293,73,42,heritage,33,Good,ward 10,Vivek Hake,Government,Good
353,10,W101709521427531-lPbwo,Babhul Tree,Vachellia nilotica,19.30634078,76.49140399,97,55,heritage,43,Good,ward 10,Vivek Hake,Government,Good
354,10,W101709521428150-lPbwo,Babhul Tree,Vachellia nilotica,19.30637305,76.49141941,94,54,heritage,42,Good,ward 10,Vivek Hake,Government,Good
355,10,W101709521430606-lPbwo,Babhul Tree,Vachellia nilotica,19.30633255,76.4914915,78,45,heritage,35,Good,ward 10,Vivek Hake,Government,Good
356,10,W101709521432047-lPbwo,Babhul Tree,Vachellia nilotica,19.30641071,76.49164136,80,46,heritage,36,Good,ward 10,Vivek Hake,Government,Good
357,10,W101709521434359-lPbwo,Babhul Tree,Vachellia nilotica,19.30647431,76.49164472,72,41,heritage,32,Good,ward 10,Vivek Hake,Government,Good
358,10,W101709521436912-lPbwo,Babhul Tree,Vachellia nilotica,19.30664359,76.49166852,87,50,heritage,39,Good,ward 10,Vivek Hake,Government,Good
359,10,W101709521439512-lPbwo,Babhul Tree,Vachellia nilotica,19.3064857,76.49190187,72,41,heritage,32,Good,ward 10,Vivek Hake,Government,Good
360,10,W101709521452743-lPbwo,Babhul Tree,Vachellia nilotica,19.3064028,76.49315748,86,49,heritage,39,Good,ward 10,Vivek Hake,Government,Good
361,10,W101709521455376-lPbwo,Babhul Tree,Vachellia nilotica,19.30645279,76.49319001,92,53,heritage,41,Good,ward 10,Vivek Hake,Government,Good
362,10,W101709521457037-lPbwo,Babhul Tree,Vachellia nilotica,19.30606138,76.49321314,83,47,heritage,37,Good,ward 10,Vivek Hake,Government,Good
363,10,W101709521457954-lPbwo,Babhul Tree,Vachellia nilotica,19.30598417,76.49320174,89,51,heritage,40,Good,ward 10,Vivek Hake,Government,Good
364,10,W101709521458867-lPbwo,Babhul Tree,Vachellia nilotica,19.30620535,76.49313871,74,42,heritage,33,Good,ward 10,Vivek Hake,Government,Good
365,10,W101709521459623-lPbwo,Babhul Tree,Vachellia nilotica,19.30625281,76.49304651,86,49,heritage,39,Good,ward 10,Vivek Hake,Government,Good
366,10,W101709521469332-lPbwo,Babhul Tree,Vachellia nilotica,19.30649646,76.49268843,80,46,heritage,36,Good,ward 10,Vivek Hake,Government,Good
367,10,W101709521470250-lPbwo,Babhul Tree,Vachellia nilotica,19.30655594,76.49253756,89,51,heritage,40,Good,ward 10,Vivek Hake,Government,Good
368,10,W101709521471829-lPbwo,Babhul Tree,Vachellia nilotica,19.3066072,76.49240177,90,51,heritage,40,Good,ward 10,Vivek Hake,Government,Good
369,10,W101709521472499-lPbwo,Babhul Tree,Vachellia nilotica,19.30661385,76.49233639,84,48,heritage,38,Good,ward 10,Vivek Hake,Government,Good
370,10,W101709521473401-lPbwo,Babhul Tree,Vachellia nilotica,19.30669422,76.49228241,96,55,heritage,43,Good,ward 10,Vivek Hake,Government,Good
371,10,W101709521475295-lPbwo,Babhul Tree,Vachellia nilotica,19.30674864,76.49186868,93,53,heritage,42,Good,ward 10,Vivek Hake,Government,Good
372,10,W101709521476121-lPbwo,Babhul Tree,Vachellia nilotica,19.3066939,76.49196524,70,40,heritage,31,Good,ward 10,Vivek Hake,Government,Good
373,10,W101709521477032-lPbwo,Babhul Tree,Vachellia nilotica,19.30687933,76.49176843,100,57,heritage,45,Good,ward 10,Vivek Hake,Government,Good
374,10,W101709521478153-lPbwo,Babhul Tree,Vachellia nilotica,19.30678219,76.4917044,71,41,heritage,32,Good,ward 10,Vivek Hake,Government,Good
375,10,W101709521479169-lPbwo,Babhul Tree,Vachellia nilotica,19.30657525,76.49175972,77,44,heritage,35,Good,ward 10,Vivek Hake,Government,Good
376,10,W101709521489854-lPbwo,Babhul Tree,Vachellia nilotica,19.30706728,76.49156123,89,51,heritage,40,Good,ward 10,Vivek Hake,Government,Good
377,10,W101709521490608-lPbwo,Babhul Tree,Vachellia nilotica,19.30707551,76.49149586,71,41,heritage,32,Good,ward 10,Vivek Hake,Government,Good
378,10,W101709521492224-lPbwo,Babhul Tree,Vachellia nilotica,19.30718752,76.49154648,92,53,heritage,41,Good,ward 10,Vivek Hake,Government,Good
379,10,W101709521493448-lPbwo,Babhul Tree,Vachellia nilotica,19.30725017,76.4915847,84,48,heritage,38,Good,ward 10,Vivek Hake,Government,Good
380,10,W101709521494198-lPbwo,Babhul Tree,Vachellia nilotica,19.30730175,76.49155889,85,49,heritage,38,Good,ward 10,Vivek Hake,Government,Good
381,10,W101709521496749-lPbwo,Babhul Tree,Vachellia nilotica,19.30720461,76.49181604,95,54,heritage,43,Good,ward 10,Vivek Hake,Government,Good
382,10,W101709521497278-lPbwo,Babhul Tree,Vachellia nilotica,19.30734003,76.49177849,85,49,heritage,38,Good,ward 10,Vivek Hake,Government,Good
383,10,W101709521498012-lPbwo,Babhul Tree,Vachellia nilotica,19.30729858,76.49182912,89,51,heritage,40,Good,ward 10,Vivek Hake,Government,Good
384,10,W101709521498978-lPbwo,Babhul Tree,Vachellia nilotica,19.30733719,76.49184521,80,46,heritage,36,Good,ward 10,Vivek Hake,Government,Good
385,10,W101709521500853-lPbwo,Babhul Tree,Vachellia nilotica,19.3073587,76.49180163,78,45,heritage,35,Good,ward 10,Vivek Hake,Government,Good
386,10,W101709521502761-lPbwo,Babhul Tree,Vachellia nilotica,19.30751027,76.49179224,99,57,heritage,44,Good,ward 10,Vivek Hake,Government,Good
387,10,W101709521503538-lPbwo,Babhul Tree,Vachellia nilotica,19.30745679,76.49177246,73,42,heritage,33,Good,ward 10,Vivek Hake,Government,Good
388,10,W101709521505338-lPbwo,Babhul Tree,Vachellia nilotica,19.30717107,76.4917738,95,54,heritage,43,Good,ward 10,Vivek Hake,Government,Good
389,10,W101709521507162-lPbwo,Babhul Tree,Vachellia nilotica,19.30713816,76.49172485,83,47,heritage,37,Good,ward 10,Vivek Hake,Government,Good
390,10,W101709521507921-lPbwo,Babhul Tree,Vachellia nilotica,19.30702646,76.49179492,97,55,heritage,43,Good,ward 10,Vivek Hake,Government,Good
391,10,W101709521508640-lPbwo,Babhul Tree,Vachellia nilotica,19.30699419,76.4917329,81,46,heritage,36,Good,ward 10,Vivek Hake,Government,Good
392,10,W101709521510239-lPbwo,Babhul Tree,Vachellia nilotica,19.30682838,76.49172954,75,43,heritage,34,Good,ward 10,Vivek Hake,Government,Good
393,10,W101709521512498-lPbwo,Babhul Tree,Vachellia nilotica,19.30677744,76.49164304,99,57,heritage,44,Good,ward 10,Vivek Hake,Government,Good
394,10,W101709521792152-MZ1ci,peepal Tree,Ficus religiosa,19.30610663,76.48943089,71,41,heritage,32,Good,ward 10,Vivek Hake,Private,Good
395,10,W101709521830270-MZ1ci,Tamarind Tree,Tamarindus indica,19.30607878,76.48948051,70,40,heritage,31,Good,ward 10,Vivek Hake,Private,Good
396,10,W101709521830964-MZ1ci,Tamarind Tree,Tamarindus indica,19.30619174,76.48949426,83,47,heritage,37,Good,ward 10,Vivek Hake,Private,Good
397,10,W101709521845350-MZ1ci,Tamarind Tree,Tamarindus indica,19.30668631,76.48998912,79,45,heritage,35,Good,ward 10,Vivek Hake,Private,Good
398,10,W101709521850905-MZ1ci,Tamarind Tree,Tamarindus indica,19.30614206,76.48969542,70,40,heritage,31,Good,ward 10,Vivek Hake,Private,Good
399,10,W101709521857552-lPbwo,Neem Tree,Azadirachta indica,19.30608258,76.48945604,70,40,heritage,31,Good,ward 10,Vivek Hake,Private,Good
400,10,W101709521893246-MZ1ci,Tamarind Tree,Tamarindus indica,19.30612624,76.48837443,72,41,heritage,32,Good,ward 10,Vivek Hake,Private,Good
401,10,W101709521982583-MZ1ci,Tamarind Tree,Tamarindus indica,19.30464791,76.48799893,84,48,heritage,38,Good,ward 10,Vivek Hake,Private,Good
402,10,W101709521982933-MZ1ci,Tamarind Tree,Tamarindus indica,19.30461659,76.48812298,81,46,heritage,36,Good,ward 10,Vivek Hake,Private,Good
403,10,W101709521984295-MZ1ci,Tamarind Tree,Tamarindus indica,19.30469728,76.48781788,99,57,heritage,44,Good,ward 10,Vivek Hake,Private,Good
404,10,W101709521986940-MZ1ci,Tamarind Tree,Tamarindus indica,19.30478935,76.48745544,97,55,heritage,43,Good,ward 10,Vivek Hake,Private,Good
405,10,W101709522000862-ZA33J,Indian-almond Tree,Terminalia catappa,19.29528938,76.48952745,97,55,heritage,43,Good,ward 10,Vivek Hake,Government,Good
406,10,W101709522015004-MZ1ci,Coconut Tree,Cocos nucifera,19.30448116,76.4874189,94,54,heritage,42,Good,ward 10,Vivek Hake,Private,Good
407,10,W101709522015608-MZ1ci,Coconut Tree,Cocos nucifera,19.30469854,76.48754027,86,49,heritage,39,Good,ward 10,Vivek Hake,Private,Good
408,10,W101709522018400-MZ1ci,Coconut Tree,Cocos nucifera,19.30501243,76.48733273,98,56,heritage,44,Good,ward 10,Vivek Hake,Private,Good
409,10,W101709522018919-MZ1ci,Coconut Tree,Cocos nucifera,19.30487574,76.48728512,90,51,heritage,40,Good,ward 10,Vivek Hake,Private,Good
410,10,W101709522019781-MZ1ci,Coconut Tree,Cocos nucifera,19.30484156,76.48714565,88,50,heritage,39,Good,ward 10,Vivek Hake,Private,Good
411,10,W101709523038845-ZA33J,Mango Tree,Mangifera indica,19.29611244,76.49004914,88,50,heritage,39,Good,ward 10,Vivek Hake,Private,Good
412,10,W101709526552069-MZ1ci,Banyan Tree,Ficus benghalensis,19.30975683,76.49101205,77,44,heritage,35,Good,ward 10,Vivek Hake,Government,Good
413,10,W101709526553579-MZ1ci,Banyan Tree,Ficus benghalensis,19.30985903,76.49072941,80,46,heritage,36,Good,ward 10,Vivek Hake,Government,Good
414,10,W101709526559266-MZ1ci,Banyan Tree,Ficus benghalensis,19.31023778,76.49078306,88,50,heritage,39,Good,ward 10,Vivek Hake,Government,Good
415,10,W101709526560783-MZ1ci,Banyan Tree,Ficus benghalensis,19.31028429,76.49113711,97,55,heritage,43,Good,ward 10,Vivek Hake,Government,Good
416,10,W101709531123273-lPbwo,Banyan Tree,Ficus benghalensis,19.30957932,76.48288731,70,40,heritage,31,Good,ward 10,Vivek Hake,Private,Good
417,10,W101709554719870-MZ1ci,Banyan Tree,Ficus benghalensis,19.3160578,76.48910031,78,45,heritage,35,Good,ward 10,Vivek Hake,Private,Good
418,10,W101709610913575-ZA33J,Jamun Tree,Syzygium cumini,19.29858478,76.49197597,76,43,heritage,34,Good,ward 10,Vivek Hake,Private,Good
419,10,W101709611635388-akK0O,peepal Tree,Ficus religiosa,19.29933031,76.49177648,71,41,heritage,32,Good,ward 10,Vivek Hake,Government,Good
420,10,W101709611638604-akK0O,peepal Tree,Ficus religiosa,19.29934328,76.49172317,91,52,heritage,41,Good,ward 10,Vivek Hake,Government,Good
421,10,W101709611640692-akK0O,peepal Tree,Ficus religiosa,19.29933632,76.49166383,75,43,heritage,34,Good,ward 10,Vivek Hake,Government,Good
422,10,W101709611661383-akK0O,Jamun Tree,Syzygium cumini,19.29860219,76.49193238,77,44,heritage,35,Good,ward 10,Vivek Hake,Government,Good
423,10,W101709612083422-akK0O,Neem Tree,Azadirachta indica,19.29625769,76.48995426,80,46,heritage,36,Good,ward 10,Vivek Hake,Private,Good
424,10,W101709612093631-akK0O,peepal Tree,Ficus religiosa,19.29626972,76.48992375,82,47,heritage,37,Good,ward 10,Vivek Hake,Private,Good
425,10,W101709612801744-akK0O,Sag Tree,Tectona grandis,19.29827562,76.4891392,100,57,heritage,45,Good,ward 10,Vivek Hake,Government,Good
426,10,W101709612802171-akK0O,Sag Tree,Tectona grandis,19.29827499,76.48920659,84,48,heritage,38,Good,ward 10,Vivek Hake,Government,Good
427,10,W101709612802641-akK0O,Sag Tree,Tectona grandis,19.29831834,76.48928873,86,49,heritage,39,Good,ward 10,Vivek Hake,Government,Good
428,11,W111709358342396-akK0O,Neem Tree,Azadirachta indica,19.29599061,76.48192573,85,49,heritage,38,Good,Ward 11,Vivek Hake,Private,Good
429,11,W111709358458837-akK0O,Neem Tree,Azadirachta indica,19.29584094,76.4819891,76,43,heritage,34,Good,Ward 11,Vivek Hake,Private,Good
430,11,W111709367899669-WEd1a,Nilgiri Tree,Eucalyptus globulus,19.29467326,76.48893602,73,42,heritage,33,Good,Ward 11,Vivek Hake,Government,Good
431,11,W111709367905995-WEd1a,Nilgiri Tree,Eucalyptus globulus,19.2944951,76.48872312,94,54,heritage,42,Good,Ward 11,Vivek Hake,Government,Good
432,11,W111709367923055-WEd1a,Neem Tree,Azadirachta indica,19.29477009,76.48920324,90,51,heritage,40,Good,Ward 11,Vivek Hake,Government,Good
433,11,W111709367949450-WEd1a,Giripushp Tree,Gliricidia sepium,19.29476725,76.48906309,86,49,heritage,39,Good,Ward 11,Vivek Hake,Government,Good
434,11,W111709367982952-WEd1a,peepal Tree,Ficus religiosa,19.29512546,76.48959719,79,45,heritage,35,Good,Ward 11,Vivek Hake,Government,Good
435,11,W111709373250499-baw6S,Neem Tree,Azadirachta indica,19.29803513,76.48755401,80,46,heritage,36,Good,Ward 11,Vivek Hake,Government,Good
436,11,W111709375231988-MZ1ci,peepal Tree,Ficus religiosa,19.30120897,76.4903301,82,47,heritage,37,Good,Ward 11,Vivek Hake,Government,Good
437,11,W111709375276219-MZ1ci,peepal Tree,Ficus religiosa,19.29725353,76.48937389,79,45,heritage,35,Good,Ward 11,Vivek Hake,Government,Good
438,11,W111709470794778-MZ1ci,Neem Tree,Azadirachta indica,19.28868223,76.48987915,73,42,heritage,33,Good,Ward 11,Vivek Hake,Government,Good
439,11,W111709471065056-MZ1ci,Tamarind Tree,Tamarindus indica,19.2903202,76.48852933,78,45,heritage,35,Good,Ward 11,Vivek Hake,Government,Good
440,11,W111709471066240-MZ1ci,Tamarind Tree,Tamarindus indica,19.29013887,76.4884321,99,57,heritage,44,Good,Ward 11,Vivek Hake,Government,Good
